snapshot_date;type;brand;model;version_raw;manufacture_year;model_year;price;version
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;58890;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72490;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;85790;CRONOS DRIVE 1.3 flex mec.
2025-08-25;pick-up;chevrolet;s10;s10 cd lt at 4x4 2.8 4p;2024;2024;193990;S10 CD LT AT 4X4 2.8 4P diesel aut.
2025-08-25;hatch;hyundai;hb20;hb20 sense 1.0 4p;2023;2024;66090;HB20 SENSE 1.0 4P flex mec.
2025-08-25;pick-up;fiat;toro;toro volcano turbo diesel at 4x4 2.0 4p;2023;2024;174190;TORO VOLCANO TURBO DIESEL AT 4X4 2.0 4P diesel aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2023;2024;70690;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2024;2024;85790;CRONOS DRIVE 1.3 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;76190;onix sedan plus LT 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;73990;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;57190;MOBI LIKE 1.0 flex mec.
2025-08-25;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2024;79790;SAVEIRO ROBUST 1.6 flex mec.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2023;2024;176390;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;72690;HB20 COMFORT 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo flex 1.0 4p;2024;2024;71790;ARGO FLEX 1.0 4P flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2024;73690;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;utilitario;fiat;fiorino;fiorino endurance 1.4;2023;2024;95990;FIORINO ENDURANCE 1.4 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;75090;onix sedan plus LT 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;91990;CRONOS DRIVE 1.3 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;87690;HB20 COMFORT 1.0 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;59990;MOBI LIKE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;78190;onix sedan plus LT 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2024;76190;onix sedan plus LT 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;114790;TRACKER LT 1.0 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus premier ii 1.0;2023;2024;99490;onix sedan plus PREMIER II 1.0 flex aut.
2025-08-25;hatch;volkswagen;polo;polo 1.0;2023;2024;79090;POLO 1.0 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2023;2024;149890;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;57490;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi trekking 1.0;2024;2024;61690;MOBI TREKKING 1.0 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2023;2024;81690;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;61890;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;104990;TRACKER LT 1.0 flex aut.
2025-08-25;suv;volkswagen;taos;taos comfortline 1.4;2023;2024;149390;TAOS COMFORTLINE 1.4 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;71890;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;renault;kwid;kwid zen 1.0;2023;2024;55190;KWID ZEN 1.0 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2024;2024;137490;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;fiat;argo;argo 1.0;2023;2024;71890;ARGO 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;77090;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi trekking 1.0;2023;2024;62390;MOBI TREKKING 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;113690;TRACKER LT 1.0 flex aut.
2025-08-25;suv;volkswagen;nivus;nivus highline 1.0;2024;2024;132490;NIVUS HIGHLINE 1.0 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;116590;TRACKER LTZ 1.0 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus premier ii 1.0;2023;2024;103990;onix sedan plus PREMIER II 1.0 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;63390;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;73690;HB20 COMFORT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;62390;MOBI LIKE 1.0 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus tgdi flex at 1.0;2023;2024;99090;HB20S COMFORT PLUS TGDI FLEX AT 1.0 flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2024;73790;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2023;2024;70790;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2024;72890;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi trekking 1.0;2023;2024;62590;MOBI TREKKING 1.0 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2024;116890;T-CROSS COMFORTLINE 1.0 flex aut.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2023;2024;68290;C3 LIVE PACK 1.0 flex mec.
2025-08-25;suv;hyundai;creta;creta platinum 1.0;2023;2024;137790;CRETA PLATINUM 1.0 flex aut.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3 4p;2024;2024;87890;CRONOS DRIVE 1.3 4P flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70990;onix hatch LT 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;87090;CRONOS DRIVE 1.3 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2023;2024;72290;POLO TRACK 1.0 flex mec.
2025-08-25;utilitario;fiat;fiorino;fiorino endurance 1.4;2023;2024;95590;FIORINO ENDURANCE 1.4 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s platinum safety tgdi flex at 1.0;2023;2024;100990;HB20S PLATINUM SAFETY TGDI FLEX AT 1.0 flex aut.
2025-08-25;pick-up;fiat;toro;toro volcano turbo diesel at 4x4 2.0 4p;2023;2024;159090;TORO VOLCANO TURBO DIESEL AT 4X4 2.0 4P diesel aut.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2024;2024;85790;CRONOS DRIVE 1.3 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;62690;MOBI LIKE 1.0 flex mec.
2025-08-25;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2024;84190;SAVEIRO ROBUST 1.6 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72390;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0;2023;2024;70490;208 HATCH LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;56790;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;volkswagen;taos;taos comfortline 1.4;2023;2024;150990;TAOS COMFORTLINE 1.4 flex aut.
2025-08-25;utilitario;fiat;fiorino;fiorino endurance 1.4;2023;2024;95890;FIORINO ENDURANCE 1.4 flex mec.
2025-08-25;suv;volkswagen;nivus;nivus highline 1.0;2023;2024;132090;NIVUS HIGHLINE 1.0 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2023;2024;146090;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;suv;nissan;kicks;kicks sense 1.6;2024;2024;114090;KICKS SENSE 1.6 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;63390;MOBI LIKE 1.0 flex mec.
2025-08-25;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2024;83290;SAVEIRO ROBUST 1.6 flex mec.
2025-08-25;pick-up;renault;oroch;oroch pro 1.6;2023;2024;93190;OROCH PRO 1.6 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar - sm;2023;2024;75290;POLO TRACK 1.0 12V FLEX 4P C/AR - SM flex mec.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2023;2024;179790;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;61790;MOBI LIKE 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;strada endurance cp flex 1.3;2023;2024;84890;STRADA ENDURANCE CP FLEX 1.3 flex mec.
2025-08-25;pick-up;fiat;toro;toro volcano 2.0;2023;2024;165890;TORO VOLCANO 2.0 diesel aut.
2025-08-25;suv;volkswagen;t-cross;t-cross comfortline 1.0;2023;2024;131690;T-CROSS COMFORTLINE 1.0 flex aut.
2025-08-25;hatch;volkswagen;polo;polo 1.0 12v tsi flex 4p c/ar;2023;2024;82190;POLO 1.0 12V TSI FLEX 4P C/AR flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;61190;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;120690;TRACKER PREMIER 1.2 flex aut.
2025-08-25;suv;volkswagen;taos;taos highline 1.4;2024;2024;168090;TAOS HIGHLINE 1.4 flex aut.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2023;2024;177990;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;117090;TRACKER PREMIER 1.2 flex aut.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2024;2024;68790;C3 LIVE PACK 1.0 flex mec.
2025-08-25;pick-up;chevrolet;montana;montana lt turbo flex 1.2;2023;2024;103390;MONTANA LT TURBO FLEX 1.2 flex mec.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2023;2024;68990;C3 LIVE PACK 1.0 flex mec.
2025-08-25;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0;2023;2024;91590;VIRTUS 12V TSI FLEX 1.0 flex mec.
2025-08-25;hatch;renault;kwid;kwid zen 1.0;2023;2024;56690;KWID ZEN 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2024;69390;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;72190;HB20 COMFORT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;56990;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo 1.0;2023;2024;70490;ARGO 1.0 flex mec.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2023;2024;68590;C3 LIVE PACK 1.0 flex mec.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0;2023;2024;68390;208 HATCH LIKE 1.0 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2023;2024;81390;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;120390;TRACKER PREMIER 1.2 flex aut.
2025-08-25;suv;volkswagen;taos;taos highline 1.4;2024;2024;174890;TAOS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;chevrolet;onix;onix premier ii 1.0;2023;2024;98690;onix hatch PREMIER II 1.0 flex aut.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0;2023;2024;71590;208 HATCH LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo 1.0;2023;2024;81090;POLO 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo comfortline 1.0;2023;2024;91590;POLO COMFORTLINE 1.0 flex aut.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0;2023;2024;73190;208 HATCH LIKE 1.0 flex mec.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0;2023;2024;71690;208 HATCH LIKE 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;strada endurance cp flex 1.3;2023;2024;80990;STRADA ENDURANCE CP FLEX 1.3 flex mec.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2023;2024;180590;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;92290;CRONOS DRIVE 1.3 flex aut.
2025-08-25;sedan;hyundai;hb20s;hb20s platinum 1.0;2023;2024;104790;HB20S PLATINUM 1.0 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;57390;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2024;71290;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2024;2024;94090;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;suv;nissan;kicks;kicks active 1.6;2023;2024;102690;KICKS ACTIVE 1.6 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;72490;onix hatch LT 1.0 flex mec.
2025-08-25;suv;volkswagen;nivus;nivus highline 1.0;2023;2024;129390;NIVUS HIGHLINE 1.0 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75190;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70390;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;renault;kwid;kwid zen 1.0;2023;2024;55490;KWID ZEN 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;87190;CRONOS DRIVE 1.3 flex mec.
2025-08-25;pick-up;toyota;hilux;hilux cd std power pack mt 4x4 2.8 4p;2023;2024;203090;HILUX CD STD POWER PACK MT 4X4 2.8 4P diesel mec.
2025-08-25;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2024;92790;STRADA ENDURANCE CP FLEX 1.3 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2024;2024;83190;CRONOS DRIVE 1.3 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus tgdi flex at 1.0;2023;2024;91490;HB20S COMFORT PLUS TGDI FLEX AT 1.0 flex aut.
2025-08-25;suv;renault;duster;duster iconic 1.6;2023;2024;108790;DUSTER ICONIC 1.6 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;74890;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72590;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;107190;SPIN PREMIER 7L 1.8 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;75090;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo 1.0;2023;2024;82790;POLO 1.0 flex mec.
2025-08-25;suv;volkswagen;nivus;nivus comfortline 1.0;2024;2024;116290;NIVUS COMFORTLINE 1.0 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 limited plus flex 1.0;2023;2024;79690;HB20 LIMITED PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix premier ii 1.0;2023;2024;101390;onix hatch PREMIER II 1.0 flex aut.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2024;2024;70090;C3 LIVE PACK 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2024;77990;onix sedan plus LT 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;116690;TRACKER LTZ 1.0 flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2024;77490;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;74090;HB20 COMFORT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi trekking 1.0;2023;2024;60890;MOBI TREKKING 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi trekking 1.0;2023;2024;61190;MOBI TREKKING 1.0 flex mec.
2025-08-25;suv;fiat;fastback;fastback audace 1.0;2023;2024;113490;FASTBACK AUDACE 1.0 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;114190;TRACKER LTZ 1.0 flex aut.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0;2023;2024;72890;208 HATCH LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo highline 1.0;2023;2024;99290;POLO HIGHLINE 1.0 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;70690;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2024;57390;MOBI LIKE 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos precision 1.3;2023;2024;93890;CRONOS PRECISION 1.3 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;113190;TRACKER LTZ 1.0 flex aut.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2024;84790;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2023;2024;70790;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo 1.0;2023;2024;83390;POLO 1.0 flex mec.
2025-08-25;pick-up;chevrolet;s10;s10 cd lt at 4x4 2.8 4p;2024;2024;201090;S10 CD LT AT 4X4 2.8 4P diesel aut.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2023;2024;71190;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;81990;CRONOS DRIVE 1.3 flex mec.
2025-08-25;premium;audi;a3;a3 sportback perfor black híbrido mhev at 2.0;2023;2024;250690;A3 SPORTBACK PERFOR BLACK HÍBRIDO MHEV AT 2.0 (hib.) aut.
2025-08-25;hatch;chevrolet;onix;onix premier ii 1.0;2023;2024;97190;onix hatch PREMIER II 1.0 flex aut.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2023;2024;74590;C3 LIVE PACK 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2024;74690;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;suv;volkswagen;nivus;nivus highline 1.0 200 tsi 12v total flex 4p c/ar - automático;2023;2024;126890;NIVUS HIGHLINE 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0 12v turbo flex 4p c/ar - automático;2023;2024;87090;onix sedan plus LT 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;93090;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2023;2024;69790;C3 LIVE PACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2024;69390;ARGO DRIVE 1.0 flex mec.
2025-08-25;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2024;83090;SAVEIRO ROBUST 1.6 flex mec.
2025-08-25;suv;volkswagen;taos;taos highline 1.4;2024;2024;173890;TAOS HIGHLINE 1.4 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;114790;TRACKER PREMIER 1.2 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2024;74090;onix hatch LT 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;117990;TRACKER PREMIER 1.2 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;88290;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;suv;nissan;kicks;kicks active 1.6;2023;2024;103890;KICKS ACTIVE 1.6 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;88090;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2023;2024;72490;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2024;88190;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;115690;TRACKER LTZ 1.0 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;71790;HB20 COMFORT 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2023;2024;67990;C3 LIVE PACK 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2024;119690;TRACKER PREMIER 1.2 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;115190;TRACKER LT 1.0 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;84590;onix sedan plus LT 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;strada cp freedom flex 1.3 2p;2023;2024;100090;STRADA CP FREEDOM FLEX 1.3 2P flex mec.
2025-08-25;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;107490;SPIN PREMIER 7L 1.8 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2023;2024;135490;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort 1.0;2023;2024;76090;HB20 COMFORT 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2023;2024;86390;CRONOS DRIVE 1.3 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2023;2024;74690;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.
2025-08-25;pick-up;volkswagen;saveiro;saveiro robust 1.6;2024;2024;85790;SAVEIRO ROBUST 1.6 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker lt 1.0;2023;2024;117390;TRACKER LT 1.0 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;75590;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2024;75690;onix hatch LT 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;112990;TRACKER LTZ 1.0 flex aut.
2025-08-25;suv;fiat;pulse;pulse drive 1.3;2023;2024;98990;PULSE DRIVE 1.3 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2024;69790;onix hatch LT 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2024;75390;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2024;2024;67090;C3 LIVE PACK 1.0 flex mec.
2025-08-25;suv;fiat;fastback;fastback audace 1.0;2023;2024;114690;FASTBACK AUDACE 1.0 flex aut.
2025-08-25;pick-up;fiat;strada;strada endurance cp flex 1.3;2023;2024;80690;STRADA ENDURANCE CP FLEX 1.3 flex mec.
2025-08-25;suv;nissan;kicks;kicks active 1.6;2023;2024;104190;KICKS ACTIVE 1.6 flex aut.
2025-08-25;suv;renault;duster;duster intense 1.6;2023;2024;98190;DUSTER INTENSE 1.6 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2024;119590;T-CROSS COMFORTLINE 1.0 flex aut.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2024;2024;179390;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;60290;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.
2025-08-25;hatch;chevrolet;onix;onix premier ii 1.0 12v turbo flex 4p c/ar - automático;2023;2024;98290;onix hatch PREMIER II 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt mt turbo 1.0 4p;2024;2024;83290;onix hatch LT MT TURBO 1.0 4P flex mec.
2025-08-25;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0 4p;2024;2024;100690;VIRTUS 12V TSI FLEX 1.0 4P flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus turbo lt at 1.0 4p;2023;2024;86390;onix sedan plus TURBO LT AT 1.0 4P flex aut.
2025-08-25;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0 4p;2024;2024;99590;VIRTUS 12V TSI FLEX 1.0 4P flex mec.
2025-08-25;hatch;peugeot;208;208 hatch like 1.0 6v flex 4p c/ar;2023;2024;71990;208 HATCH LIKE 1.0 6V FLEX 4P C/AR flex mec.
2025-08-25;minivan;chevrolet;spin;spin premier 7l 1.8;2023;2024;107490;SPIN PREMIER 7L 1.8 flex aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2023;2024;74190;ARGO DRIVE 1.0 flex mec.
2025-08-25;suv;fiat;pulse;pulse audace 1.0;2023;2024;107090;PULSE AUDACE 1.0 flex aut.
2025-08-25;suv;nissan;kicks;kicks sense 1.6;2023;2024;110790;KICKS SENSE 1.6 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4 250 tsi 16v total flex 4p c/ar - automático;2024;2024;144590;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.
2025-08-25;utilitario;peugeot;partner;partner rapid business pack 1.4;2023;2024;91690;PARTNER RAPID BUSINESS PACK 1.4 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus premier ii 1.0;2024;2024;103490;onix sedan plus PREMIER II 1.0 flex aut.
2025-08-25;suv;hyundai;creta;creta comfort 1.0;2023;2024;122690;CRETA COMFORT 1.0 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker ltz 1.0;2023;2024;116990;TRACKER LTZ 1.0 flex aut.
