snapshot_date;offer_id;fipe_code;type;brand;model;version_raw;manufacture_year;model_year;price;city;state;store_code;store_name;source;version
2025-08-25;11389802;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;Natal;RN;;Natal;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11389890;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;São José;SC;;São José;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390048;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;71700;João Pessoa;PB;;João Pessoa Brisamar;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390357;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;Fortaleza;CE;;Fortaleza Av. Santos Dumont;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11391230;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;São Bernardo do Campo;SP;;São Bernardo Pereira Barreto;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11391397;011223-2;hatch;citroen;c3;live pack 1.0 flex 6v 5p mec.;2023;2024;71700;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;c3 live pack 1.0 flex 6v 5p mec.
2025-08-25;11392009;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;Salvador;BA;;Salvador Paralela;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393287;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;Vila Velha;ES;;Vila Velha;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393930;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;São Bernardo do Campo;SP;;São Bernardo Pereira Barreto;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394446;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;71700;João Pessoa;PB;;João Pessoa Brisamar;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394452;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;71700;Belo Horizonte;MG;;Belo Horizonte Cristiano Machado;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11380019;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380009;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Uberlândia;MG;;Uberlândia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380554;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Curitiba;PR;;Curitiba Mario Tourinho;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11381715;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383232;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383718;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384279;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Betim;MG;;Betim;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384630;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;São Paulo;SP;;São Paulo Vila Carrão;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384911;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384900;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Uberlândia;MG;;Uberlândia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384907;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Curitiba;PR;;Curitiba Mario Tourinho;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387964;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Ribeirão Preto;SP;;Ribeirão Preto;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388246;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Uberlândia;MG;;Uberlândia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388517;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Maringá;PR;;Maringá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389163;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389309;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Belo Horizonte;MG;;Belo Horizonte Cristiano Machado;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389313;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Maringá;PR;;Maringá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389693;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389894;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389949;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11390198;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2024;71800;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;argo drive 1.0 6v flex
2025-08-25;11390468;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;São José dos Pinhais;PR;;São José dos Pinhais;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11390622;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71800;Maringá;PR;;Maringá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380645;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;71900;Porto Alegre;RS;;Porto Alegre Sarandi;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384575;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;71900;Joinville;SC;;Joinville;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11386672;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;71900;Cuiabá;MT;;Cuiabá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380131;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Ribeirão Preto;SP;;Ribeirão Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380319;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Ribeirão Preto;SP;;Ribeirão Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380339;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Curitiba;PR;;Curitiba Floriano;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380447;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Londrina;PR;;Londrina;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380490;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Caxias do Sul;RS;;Caxias do Sul;movida;polo track 1.0 flex 12v 5p
2025-08-25;11383700;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Ribeirão Preto;SP;;Ribeirão Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11383954;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Piracicaba;SP;;Piracicaba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384031;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;São Paulo;SP;;São Paulo Aricanduva;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11384201;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384326;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;São Bernardo do Campo;SP;;São Bernardo do Campo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384491;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Curitiba;PR;;Curitiba Floriano;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384903;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385641;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Canoas;RS;;Canoas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11386457;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;72000;Manaus;AM;;Manaus;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387629;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Caxias do Sul;RS;;Caxias do Sul;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388222;001509-1;hatch;fiat;argo;1.0 6v flex;2023;2024;72000;Sorocaba;SP;;Sorocaba Dom Aguirre;movida;argo 1.0 6v flex
2025-08-25;11388335;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;72000;Maceió;AL;;Maceió;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11388769;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Curitiba;PR;;Curitiba Floriano;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388796;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;Serra;ES;;Serra;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11389153;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;São Carlos;SP;;São Carlos;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11389172;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Maringá;PR;;Maringá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389233;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Taubaté;SP;;Taubaté;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389736;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;Fortaleza;CE;;Fortaleza;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11389854;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Caxias do Sul;RS;;Caxias do Sul;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389868;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;São Paulo;SP;;São Paulo Santana;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390144;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390428;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;Itajaí;SC;;Itajaí;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390508;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72000;Maringá;PR;;Maringá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390668;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;Salvador;BA;;Salvador Paralela;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11391990;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Suzano;SP;;Suzano;movida;polo track 1.0 flex 12v 5p
2025-08-25;11392876;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393372;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;Salvador;BA;;Salvador Paralela;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393534;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Vila Velha;ES;;Vila Velha;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393728;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393821;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393883;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;Americana;SP;;Americana;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394196;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;São José dos Pinhais;PR;;São José dos Pinhais;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394195;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;São José dos Pinhais;PR;;São José dos Pinhais;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394409;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;72000;João Pessoa;PB;;João Pessoa Brisamar;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394664;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394792;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72000;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380241;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;72100;Mogi das Cruzes;SP;;Mogi das Cruzes;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384036;011223-2;hatch;citroen;c3;live pack 1.0 flex 6v 5p mec.;2023;2024;72100;Uberlândia;MG;;Uberlândia;movida;c3 live pack 1.0 flex 6v 5p mec.
2025-08-25;11384620;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;72100;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385537;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;72100;São Paulo;SP;;São Paulo Nações Unidas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387203;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;72100;Betim;MG;;Betim;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387777;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;72100;Uberlândia;MG;;Uberlândia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389035;024264-0;hatch;peugeot;208;like 1.0 flex 6v 5p mec.;2023;2024;72100;Salvador;BA;;Salvador Paralela;movida;208 like 1.0 flex 6v 5p mec.
2025-08-25;11390610;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;72100;Indaiatuba;SP;;Indaiatuba;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388799;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;72200;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11390018;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;72200;São José dos Pinhais;PR;;São José dos Pinhais;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11379625;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Porto Alegre;RS;;Porto Alegre Sarandi;movida;polo track 1.0 flex 12v 5p
2025-08-25;11379618;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11379863;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11379935;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;São Leopoldo;RS;;São Leopoldo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380466;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380603;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380707;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2024;72300;Joinville;SC;;Joinville;movida;argo drive 1.0 6v flex
2025-08-25;11380798;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11381599;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11381672;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Porto Alegre;RS;;Porto Alegre Sarandi;movida;polo track 1.0 flex 12v 5p
2025-08-25;11383980;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384234;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384320;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384563;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384595;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384654;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384886;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Niterói;RJ;;Niterói;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384970;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384965;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;72300;Blumenau;SC;;Blumenau;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385022;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Nova Iguaçu;RJ;;Nova Iguaçu;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385069;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385692;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Niterói;RJ;;Niterói;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385906;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385905;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Nova Iguaçu;RJ;;Nova Iguaçu;movida;polo track 1.0 flex 12v 5p
2025-08-25;11386685;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Guarulhos;SP;;Guarulhos Timoteo Penteado;movida;polo track 1.0 flex 12v 5p
2025-08-25;11387202;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Indaiatuba;SP;;Indaiatuba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11387884;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388029;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Niterói;RJ;;Niterói;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388046;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388138;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Campinas;SP;;Campinas Orosimbo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388251;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Niterói;RJ;;Niterói;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388331;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388362;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388608;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388685;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388891;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388862;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388910;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Niterói;RJ;;Niterói;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388990;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389109;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389206;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Limeira;SP;;Limeira;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389254;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389294;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389311;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389367;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389543;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Caxias do Sul;RS;;Caxias do Sul;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389495;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389630;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Niterói;RJ;;Niterói;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389715;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389845;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389865;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389935;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389882;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Vila Velha;ES;;Vila Velha;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389947;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389958;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389974;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;72300;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;polo track 1.0 flex 12v 5p
