snapshot_date;snapshot_year;snapshot_month;type;brand;model;fipe_version;fipe_code;manufacture_year;model_year;offer_price;fipe_price;premium_vs_fipe_price;fipe_code_model_year;model_model_year
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2024;2025;69400;70107.0;-0.010084584991512973;001536-9_2025;mobi_2025
2025-08-25;2025;8;sedan;renault;logan;LOGAN Zen Flex 1.0 12V 4p Mec.;025290-5;2023;2024;69400;81705.0;-0.1506027782877425;025290-5_2024;logan_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO 1.0 6V Flex.;001509-1;2023;2023;69400;61344.0;0.13132498695878977;001509-1_2023;argo_2023
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2024;2025;69500;70107.0;-0.00865819390360449;001536-9_2025;mobi_2025
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2023;2024;69500;77950.0;-0.10840282232200128;005540-9_2024;polo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69500;79003.0;-0.12028657139602293;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69500;78355.0;-0.11301129474826112;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus 1.0 Flex 12V Mec.;015234-0;2023;2024;69500;76811.0;-0.09518167970733359;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2024;2024;69500;78349.0;-0.1129433687730539;005540-9_2024;polo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2024;2025;69600;71346.0;-0.024472289967202087;001536-9_2025;mobi_2025
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78720.0;-0.11585365853658537;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2023;2024;69600;76774.0;-0.09344309271367911;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78720.0;-0.11585365853658537;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78720.0;-0.11585365853658537;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus 1.0 Flex 12V Mec.;015234-0;2024;2024;69600;76811.0;-0.09387978284360313;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;pickup/vans;volkswagen;saveiro;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;2023;69600;74309.0;-0.06337052039456863;005538-7_2023;saveiro_2023
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78720.0;-0.11585365853658537;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus 1.0 Flex 12V Mec.;015234-0;2024;2024;69600;76811.0;-0.09387978284360313;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2024;2025;69600;71346.0;-0.024472289967202087;001536-9_2025;mobi_2025
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2024;2024;69600;76774.0;-0.09344309271367911;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2023;2024;69600;75927.0;-0.08333004069698526;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2023;2024;69600;75927.0;-0.08333004069698526;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78355.0;-0.11173505200689171;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;78806.0;-0.11681851635662259;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2024;2024;69600;75927.0;-0.08333004069698526;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69600;79003.0;-0.11902079667860714;004519-5_2024;onix_2024
2025-08-25;2025;8;sedan;renault;logan;LOGAN Zen Flex 1.0 12V 4p Mec.;025290-5;2023;2024;69700;79335.0;-0.12144702842377261;025290-5_2024;logan_2024
2025-08-25;2025;8;sedan;renault;logan;LOGAN Zen Flex 1.0 12V 4p Mec.;025290-5;2023;2024;69700;79335.0;-0.12144702842377261;025290-5_2024;logan_2024
2025-08-25;2025;8;sedan;renault;logan;LOGAN Zen Flex 1.0 12V 4p Mec.;025290-5;2023;2024;69700;82622.0;-0.1563990220522379;025290-5_2024;logan_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2022;2023;69700;74555.0;-0.06511971028100061;004517-9_2023;onix_2023
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus 1.0 Flex 12V Mec.;015234-0;2024;2025;69700;80442.0;-0.13353720693170235;015234-0_2025;hb20_2025
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2022;2023;69700;74938.0;-0.06989778216659105;004517-9_2023;onix_2023
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2022;2023;69800;78279.0;-0.10831768418094252;004517-9_2023;onix_2023
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78423.0;-0.10867985157415554;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2023;2024;69900;77950.0;-0.10327132777421424;005540-9_2024;polo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78720.0;-0.11204268292682927;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2024;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78355.0;-0.10790632378278349;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;78806.0;-0.11301169961678045;004519-5_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH 1.0 12V Flex 5p Mec.;004519-5;2023;2024;69900;79003.0;-0.11522347252635975;004519-5_2024;onix_2024
2025-08-25;2025;8;pickup/vans;volkswagen;saveiro;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;2023;70000;77080.0;-0.09185262065386611;005538-7_2023;saveiro_2023
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;70000;73739.0;-0.05070586799387027;024264-0_2024;208_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus 1.0 Flex 12V Mec.;015234-0;2023;2024;70000;76811.0;-0.0886721953886813;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2023;2024;70000;75927.0;-0.07806182254007138;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus1.0 Flex 12V Mec.;015234-0;2024;2024;70000;75927.0;-0.07806182254007138;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2022;2023;70000;78279.0;-0.10576272052530053;004517-9_2023;onix_2023
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2023;2024;70100;78349.0;-0.1052853259135407;005540-9_2024;polo_2024
2025-08-25;2025;8;sedan;renault;logan;LOGAN Zen Flex 1.0 12V 4p Mec.;025290-5;2023;2024;70100;82622.0;-0.15155769649730097;025290-5_2024;logan_2024
2025-08-25;2025;8;sedan;renault;logan;LOGAN Zen Flex 1.0 12V 4p Mec.;025290-5;2023;2024;70100;79615.0;-0.11951265465050556;025290-5_2024;logan_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2024;2025;70200;70107.0;0.0013265437117548889;001536-9_2025;mobi_2025
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2024;2024;70200;77950.0;-0.09942270686337396;005540-9_2024;polo_2024
