snapshot_date;snapshot_year;snapshot_month;type;brand;model;fipe_version;fipe_code;manufacture_year;model_year;offer_price;fipe_price;premium_vs_fipe_price;fipe_code_model_year;model_model_year
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72790;77902.0;-0.06562090832071063;015245-5_2024;hb20_2024
2025-08-25;2025;8;pickup/vans;fiat;strada;Strada Endurance 1.3 Flex 8V CS Plus;001569-5;2023;2024;80390;89907.0;-0.10585382673206759;001569-5_2024;strada_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;74490;72715.0;0.024410369249810906;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Intense 1.6 16V Flex Aut.;025301-4;2023;2024;100090;108716.0;-0.07934434673829059;025301-4_2024;duster_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72990;79826.0;-0.08563625886302709;015245-5_2024;hb20_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort 1.0 TB 12V Flex Aut.;015200-5;2023;2024;116790;126152.0;-0.07421206163992644;015200-5_2024;creta_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.;004502-0;2023;2024;90490;100322.0;-0.09800442574908794;004502-0_2024;onix_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;80790;82246.0;-0.01770298859519004;005533-6_2024;polo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2024;2024;74790;72342.0;0.033839263498382684;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Limited Plus 1.0 Flex 12V Mec.;015235-8;2023;2024;77290;82524.0;-0.06342397363191314;015235-8_2024;hb20_2024
2025-08-25;2025;8;suv;volkswagen;nivus;Nivus Highline 1.0 200 TSI Flex Aut.;005526-3;2024;2024;120190;135271.0;-0.11148731065786459;005526-3_2024;nivus_2024
2025-08-25;2025;8;pickup/vans;chevrolet;montana;MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.;004541-1;2023;2024;118890;129586.0;-0.08253978053184757;004541-1_2024;montana_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;145690;175233.0;-0.16859267375437276;017071-2_2024;compass_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;2024;130490;138830.0;-0.06007347115176835;001538-5_2024;toro_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort Plus 1.0 TB 12V Flex Aut.;015244-7;2023;2024;115690;123223.0;-0.06113306769028509;015244-7_2024;creta_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;2024;132690;138830.0;-0.044226752142908596;001538-5_2024;toro_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2024;2024;96790;98052.0;-0.01287072165789581;001531-8_2024;fiorino_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2024;2024;69990;77950.0;-0.10211674150096216;005540-9_2024;polo_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;120190;146257.0;-0.17822736689525973;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;citroen;c3;C3 Live Pack 1.0 Flex 6V 5p Mec.;011223-2;2024;2024;65890;73769.0;-0.10680638208461549;011223-2_2024;c3_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;2024;59790;56937.0;0.05010801412087044;001461-3_2024;mobi_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;143590;174136.0;-0.1754146184591354;017071-2_2024;compass_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2024;2024;70990;73739.0;-0.03728013669835501;024264-0_2024;208_2024
2025-08-25;2025;8;utilitario;peugeot;partner;Partner Rapid Busin. Pack 1.4 Flex Mec.;024263-2;2023;2024;85290;88945.0;-0.04109281016358424;024263-2_2024;partner_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO DRIVE 1.0 6V Flex;001494-0;2024;2024;73290;74897.0;-0.021456133089442834;001494-0_2024;argo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75490;84549.0;-0.1071449691894641;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.0 6V Flex;001553-9;2024;2024;76590;82039.0;-0.06641962968831897;001553-9_2024;cronos_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2024;2024;83590;81642.0;0.023860267999314077;001505-9_2024;cronos_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS PRECISION 1.3 8V Flex Aut.;001555-5;2023;2024;92490;91028.0;0.016060992222173397;001555-5_2024;cronos_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2024;2024;93690;95406.0;-0.017986290170429534;001531-8_2024;fiorino_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.;005509-3;2024;2024;122390;137187.0;-0.10786007420528185;005509-3_2024;t-cross_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2024;2024;82190;81642.0;0.0067122314494990325;001505-9_2024;cronos_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;82190;81642.0;0.0067122314494990325;001505-9_2024;cronos_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62790;66975.0;-0.06248600223964166;001536-9_2024;mobi_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;139290;174136.0;-0.20010796159323746;017071-2_2024;compass_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO 1.0 6V Flex.;001509-1;2023;2024;69190;73372.0;-0.056997219647822055;001509-1_2024;argo_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62290;67898.0;-0.08259447995522695;001536-9_2024;mobi_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;82190;80331.0;0.02314175100521592;015239-0_2024;hb20s_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;80290;77519.0;0.03574607515576826;015239-0_2024;hb20s_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross 200 TSI 1.0  Flex 12V 5p Aut.;005510-7;2024;2024;108290;123966.0;-0.12645402771727732;005510-7_2024;t-cross_2024
2025-08-25;2025;8;pickup/vans;chevrolet;montana;MONTANA LT 1.2  Turbo Flex 12V 4p Mec.;004540-3;2023;2024;109690;117454.0;-0.06610247416009672;004540-3_2024;montana_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;122590;135244.0;-0.09356422466061341;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62390;67898.0;-0.08112168252378568;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;61890;67898.0;-0.08848566968099207;001536-9_2024;mobi_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;146490;174136.0;-0.15876096843846188;017071-2_2024;compass_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort 1.0 Flex 12V Mec.;015215-3;2023;2024;70890;75114.0;-0.05623452352424315;015215-3_2024;hb20_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;2024;62990;61907.0;0.017493982909848643;001461-3_2024;mobi_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2024;2024;91490;98052.0;-0.06692367315302085;001531-8_2024;fiorino_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;81990;80331.0;0.020652052134294357;015239-0_2024;hb20s_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75490;83260.0;-0.09332212346865242;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.0 6V Flex;001553-9;2024;2024;76990;82879.0;-0.07105539400813234;001553-9_2024;cronos_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75290;84549.0;-0.10951046138925356;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Highline TSI 1.0 Flex 12V Aut.;005536-0;2023;2024;102990;105976.0;-0.028176190835660905;005536-0_2024;polo_2024
2025-08-25;2025;8;pickup/vans;chevrolet;spin;SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.;004494-6;2023;2024;107290;124682.0;-0.13949086475994932;004494-6_2024;spin_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2023;2024;90790;94098.0;-0.03515483857255202;001531-8_2024;fiorino_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2024;2024;68790;70295.0;-0.021409773099082437;024264-0_2024;208_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;122090;135244.0;-0.09726124633994854;017088-7_2024;renegade_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;122090;139383.0;-0.12406821491860556;017088-7_2024;renegade_2024
2025-08-25;2025;8;pickup/vans;chevrolet;montana;MONTANA LT 1.2  Turbo Flex 12V 4p Mec.;004540-3;2023;2024;108190;112931.0;-0.041981386864545604;004540-3_2024;montana_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.;004502-0;2023;2024;92890;100647.0;-0.07707134837600724;004502-0_2024;onix_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.;004502-0;2023;2024;88090;100647.0;-0.1247627847824575;004502-0_2024;onix_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Intense 1.6 16V Flex Aut.;025301-4;2023;2024;101790;110089.0;-0.07538446166283644;025301-4_2024;duster_2024
2025-08-25;2025;8;suv;nissan;kicks;KICKS Active 1.6 16V Flex Aut.;023186-0;2023;2024;101490;108541.0;-0.06496162740346965;023186-0_2024;kicks_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort Plus 1.0 TB 12V Flex Aut.;015244-7;2023;2024;119890;116463.0;0.029425654499712354;015244-7_2024;creta_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;144590;174136.0;-0.16967198052097213;017071-2_2024;compass_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2024;2024;62790;67898.0;-0.07523049279802056;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;77290;80059.0;-0.034586992093331166;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62590;67260.0;-0.06943205471305382;001536-9_2024;mobi_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS PRECISION 1.3 8V Flex Aut.;001555-5;2023;2024;93490;91500.0;0.02174863387978142;001555-5_2024;cronos_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;81890;83245.0;-0.01627725388912247;015239-0_2024;hb20s_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;2024;136990;138524.0;-0.01107389333256331;001538-5_2024;toro_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Iconic 1.6 16V Flex Aut.;025300-6;2023;2024;106190;105584.0;0.005739505985755417;025300-6_2024;duster_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort Plus 1.0 TB 12V Flex Aut.;015244-7;2023;2024;114890;120381.0;-0.045613510437693655;015244-7_2024;creta_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;144990;165896.0;-0.1260187105174326;017071-2_2024;compass_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72990;80651.0;-0.09498952275855228;015245-5_2024;hb20_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;2024;104290;107451.0;-0.029418060325171472;001542-3_2024;pulse_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;122090;134167.0;-0.09001468319333368;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72590;80651.0;-0.09994916368054953;015245-5_2024;hb20_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2024;2024;77890;75973.0;0.025232648440893474;004518-7_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72790;78458.0;-0.07224247368018558;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75490;72715.0;0.038162689953929727;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;80890;83245.0;-0.028289987386629828;015239-0_2024;hb20s_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;113890;139383.0;-0.18289891880645415;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo Track 1.0 Flex 12V 5p;005540-9;2024;2024;69990;78532.0;-0.10877094687515917;005540-9_2024;polo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70590;84549.0;-0.16509952808430614;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;2024;94790;102028.0;-0.0709413102285647;001544-0_2024;pulse_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70390;84549.0;-0.1674650202840956;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62490;65808.0;-0.050419401896425964;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75090;84549.0;-0.11187595358904304;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;124790;139706.0;-0.10676706798562696;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;66290;65808.0;0.007324337466569414;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70390;84549.0;-0.1674650202840956;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2024;2024;68990;70295.0;-0.018564620527775803;024264-0_2024;208_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70590;72715.0;-0.029223681496252492;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;volkswagen;virtus;VIRTUS Highline 200 TSI 1.0 Flex 12V Aut;005484-4;2023;2024;119090;127844.0;-0.06847407778229718;005484-4_2024;virtus_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;68990;72811.0;-0.052478334317616844;024264-0_2024;208_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;114890;137301.0;-0.16322532246669727;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;80590;79530.0;0.01332830378473532;005533-6_2024;polo_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2024;2024;75890;76454.0;-0.0073769848536374815;004518-7_2024;onix_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort Plus 1.0 TB 12V Flex Aut.;015244-7;2023;2024;116490;123223.0;-0.05464077323226995;015244-7_2024;creta_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;66590;67898.0;-0.019264190403251936;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;88890;96480.0;-0.07866915422885572;015236-6_2024;hb20_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;82690;80332.0;0.02935318428521635;005533-6_2024;polo_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;145090;174854.0;-0.17022201379436558;017071-2_2024;compass_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;81090;86746.0;-0.06520185368777812;015239-0_2024;hb20s_2024
2025-08-25;2025;8;sedan;volkswagen;virtus;VIRTUS TSI 1.0 Flex 12V 4p Aut.;005543-3;2024;2024;102490;105650.0;-0.029910080454330336;005543-3_2024;virtus_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SED. Plus PREM. 1.0 12V TB Flex Aut;004504-7;2023;2024;94490;106935.0;-0.11637910880441389;004504-7_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72990;79826.0;-0.08563625886302709;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;91490;94055.0;-0.027271277444048694;015236-6_2024;hb20_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross 200 TSI 1.0  Flex 12V 5p Aut.;005510-7;2024;2024;117690;122706.0;-0.04087819666519975;005510-7_2024;t-cross_2024
2025-08-25;2025;8;sedan;volkswagen;virtus;VIRTUS Highline 200 TSI 1.0 Flex 12V Aut;005484-4;2023;2024;114490;119850.0;-0.044722569879015434;005484-4_2024;virtus_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;65490;65808.0;-0.004832239241429614;001536-9_2024;mobi_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;115590;134167.0;-0.13846176779685018;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75490;84549.0;-0.1071449691894641;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;144590;174556.0;-0.1716698366140379;017071-2_2024;compass_2024
2025-08-25;2025;8;pickup/vans;chevrolet;s10;S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut;004395-8;2023;2024;184990;204495.0;-0.09538130516638549;004395-8_2024;s10_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;119990;136459.0;-0.12068826533977238;004525-0_2024;tracker_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;79390;80331.0;-0.011714033187685949;015239-0_2024;hb20s_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Iconic 1.6 16V Flex Aut.;025300-6;2023;2024;109090;105584.0;0.0332057887558721;025300-6_2024;duster_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72790;80651.0;-0.0974693432195509;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;2024;59290;63519.0;-0.06657850406964845;001461-3_2024;mobi_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;118790;138096.0;-0.13980129764801297;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;81890;79530.0;0.029674336728278638;005533-6_2024;polo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75090;83260.0;-0.09812635118904636;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2023;2024;114990;137301.0;-0.1624969956518889;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;68890;72811.0;-0.053851753169164;024264-0_2024;208_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Intense 1.6 16V Flex Aut.;025301-4;2023;2024;98490;109509.0;-0.100621866695888;025301-4_2024;duster_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;66190;67260.0;-0.01590841510556051;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;88990;96480.0;-0.07763266998341625;015236-6_2024;hb20_2024
2025-08-25;2025;8;suv;volkswagen;taos;TAOS Highline 1.4 250 TSI Flex Aut.;005528-0;2024;2024;172090;179499.0;-0.04127599596655135;005528-0_2024;taos_2024
2025-08-25;2025;8;suv;fiat;fastback;Fastback Audace 1.0 200 T. Flex Aut;001558-0;2023;2024;111890;114632.0;-0.023920022332333032;001558-0_2024;fastback_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.;004502-0;2023;2024;89090;99762.0;-0.10697459954692168;004502-0_2024;onix_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;2024;94090;99569.0;-0.055027167090158584;001544-0_2024;pulse_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;2024;101890;107891.0;-0.05562095077439268;001542-3_2024;pulse_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross 200 TSI 1.0  Flex 12V 5p Aut.;005510-7;2024;2024;114390;124523.0;-0.08137452518811786;005510-7_2024;t-cross_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;88990;96480.0;-0.07763266998341625;015236-6_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;72490;72715.0;-0.0030942721584267343;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;143890;174136.0;-0.1736918270776864;017071-2_2024;compass_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;120590;135244.0;-0.10835231137795392;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Sense Plus 1.0 Flex 12V Mec.;015234-0;2023;2024;67390;76811.0;-0.12265170353204619;015234-0_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75090;72342.0;0.03798623206436095;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort 1.0 Flex 12V Mec.;015215-3;2023;2024;71990;77261.0;-0.06822329506478042;015215-3_2024;hb20_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross 200 TSI 1.0  Flex 12V 5p Aut.;005510-7;2024;2024;113590;124523.0;-0.08779904114099403;005510-7_2024;t-cross_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;72490;72715.0;-0.0030942721584267343;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;145290;174136.0;-0.16565213396425782;017071-2_2024;compass_2024
2025-08-25;2025;8;suv;fiat;fastback;Fastback Audace 1.0 200 T. Flex Aut;001558-0;2023;2024;111790;114809.0;-0.026295847886489736;001558-0_2024;fastback_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62390;67898.0;-0.08112168252378568;001536-9_2024;mobi_2024
