reference_year;reference_month;brand;model;type;fipe_version;fipe_code;model_year;fipe_price;m_m_price_change
2025;8;Fiat;;;Fiorino Furgão EVO 1.4 Flex 8V 2p;001413-3;2021;74069.0;
2023;12;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48918.0;
2024;1;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48065.0;-0.01743734412690623
2024;2;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48298.0;0.004847602205346968
2024;3;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48314.0;0.000331276657418611
2024;4;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48964.0;0.013453657324999035
2024;5;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48432.0;-0.010865125398251796
2024;6;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48691.0;0.005347703997357067
2024;7;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48631.0;-0.0012322605820377364
2024;8;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48580.0;-0.0010487137833892213
2024;9;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48461.0;-0.002449567723342927
2024;10;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48515.0;0.0011142980953755544
2024;11;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48648.0;0.002741420179325882
2024;12;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48537.0;-0.0022816970892944877
2025;1;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48412.0;-0.002575354883903036
2025;2;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48661.0;0.005143352887713837
2025;3;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;48463.0;-0.004068966934506091
2025;4;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;47938.0;-0.010833006623609753
2025;5;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;47833.0;-0.00219032917518458
2025;6;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;47214.0;-0.012940856730708883
2025;7;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;47337.0;0.0026051594865930117
2025;8;Fiat;uno;hatch;UNO ATTRACTIVE 1.0 Fire Flex 8V 5p;001424-9;2021;46773.0;-0.0119145699980987
2025;8;Fiat;;;Toro Freedom 1.8 16V Flex Aut.;001449-4;2019;86856.0;
2023;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;155023.0;
2024;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;150542.0;-0.028905388232713825
2024;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;148840.0;-0.011305814988508245
2024;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;148942.0;0.0006852996506314657
2024;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;149404.0;0.003101878583609663
2024;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;144174.0;-0.03500575620465318
2024;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;142314.0;-0.012901077864247323
2024;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;140407.0;-0.013399946596961643
2024;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;138804.0;-0.011416809703219899
2024;9;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;137395.0;-0.010151004293824428
2024;10;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;135036.0;-0.01716947487172027
2024;11;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;133859.0;-0.008716194200065197
2024;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;132666.0;-0.008912363008837687
2025;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;131491.0;-0.008856828426273444
2025;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;131226.0;-0.002015347057973571
2025;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;129873.0;-0.010310456769237808
2025;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;129902.0;0.00022329506517904107
2025;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;128389.0;-0.011647241766870375
2025;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;126978.0;-0.010990038087375087
2025;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;126550.0;-0.0033706626344721657
2025;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2022;126237.0;-0.0024733306993283133
2023;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;166784.0;
2024;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;164764.0;-0.012111473522640082
2024;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;162431.0;-0.014159646524726233
2024;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;161368.0;-0.00654431727933702
2024;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;159966.0;-0.008688215755292217
2024;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;157512.0;-0.015340759911481205
2024;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;157573.0;0.0003872720808573149
2024;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;155438.0;-0.013549275573860986
2024;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;157471.0;0.01307916982977142
2024;9;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;154458.0;-0.019133681757275922
2024;10;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;153187.0;-0.008228774165145225
2024;11;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;151700.0;-0.009707090027221588
2024;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;150900.0;-0.005273566249175965
2025;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;148881.0;-0.013379721669980138
2025;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;147482.0;-0.009396766545093027
2025;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;146285.0;-0.008116244694267749
2025;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;144425.0;-0.012714905834501189
2025;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;142859.0;-0.010842998095897505
2025;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;141844.0;-0.007104907636200752
2025;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;141019.0;-0.0058162488367502485
2025;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2023;140714.0;-0.0021628291223168006
2023;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;182636.0;
2024;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;177450.0;-0.028395278039378913
2024;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;183660.0;0.03499577345731186
2024;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;177231.0;-0.03500490035935966
2024;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;171027.0;-0.03500516275369436
2024;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;176565.0;0.032380852146152383
2024;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;170685.0;-0.03330218333191748
2024;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;172674.0;0.011653045083047653
2024;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;172112.0;-0.0032546880248329746
2024;9;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;175183.0;0.017843032443989992
2024;10;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;169051.0;-0.03500339644828554
2024;11;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;172405.0;0.01984016657695009
2024;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;167561.0;-0.028096632928279353
2025;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;167052.0;-0.0030376997033916275
2025;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;165985.0;-0.006387232717956048
2025;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;165245.0;-0.004458234177787124
2025;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;163164.0;-0.01259342188871071
2025;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;163808.0;0.003946949081905293
2025;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;162959.0;-0.0051828970502051375
2025;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;163883.0;0.005670137887443971
2025;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2024;164521.0;0.0038930212407632947
2024;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;181745.0;
2024;9;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;181345.0;-0.002200885856557311
2024;10;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;174997.0;-0.03500510077476637
2024;11;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;177059.0;0.011783059138156693
2024;12;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;172050.0;-0.028290005026573084
2025;1;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;174804.0;0.016006974716652245
2025;2;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;176094.0;0.007379693828516443
2025;3;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;173627.0;-0.01400956307426715
2025;4;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;173352.0;-0.0015838550455862244
2025;5;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;171796.0;-0.008975956435460786
2025;6;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;170980.0;-0.004749819553423795
2025;7;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;170650.0;-0.0019300502982805279
2025;8;Fiat;toro;pickup/vans;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;001453-2;2025;169839.0;-0.004752417228244932
2023;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49479.0;
2024;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48677.0;-0.01620889670365211
2024;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48857.0;0.00369784497812109
2024;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49293.0;0.008924002701762301
2024;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49961.0;0.013551619905463275
2024;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49268.0;-0.01387081923900646
2024;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49354.0;0.001745554924088566
2024;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49309.0;-0.0009117802001864517
2024;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49139.0;-0.003447646474274424
2024;9;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49167.0;0.0005698121654897914
2024;10;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49056.0;-0.0022576118128012634
2024;11;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49013.0;-0.0008765492498369332
2024;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48889.0;-0.0025299410360516417
2025;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48765.0;-0.0025363578719139745
2025;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;49030.0;0.005434225366553802
2025;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48856.0;-0.0035488476442994132
2025;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48573.0;-0.005792533158670343
2025;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48561.0;-0.0002470508307084174
2025;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48460.0;-0.002079858322522221
2025;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;48060.0;-0.008254230293025189
2025;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2021;47937.0;-0.002559300873907655
2023;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51925.0;
2024;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51369.0;-0.010707751564756895
2024;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51350.0;-0.0003698728805310303
2024;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51777.0;0.008315481986368
2024;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51877.0;0.0019313594839407422
2024;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51366.0;-0.009850222642018625
2024;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51453.0;0.0016937273682982035
2024;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51385.0;-0.0013215944648514721
2024;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51191.0;-0.0037754208426583613
2024;9;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51346.0;0.003027875993827145
2024;10;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51168.0;-0.0034666770537140623
2024;11;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51237.0;0.0013484990619136994
2024;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51071.0;-0.0032398462048910392
2025;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51020.0;-0.0009986097785436021
2025;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51086.0;0.0012936103488827566
2025;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51155.0;0.0013506635868927308
2025;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51469.0;0.006138207408855401
2025;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51152.0;-0.00615904719345628
2025;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;50901.0;-0.004906944010009351
2025;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;50965.0;0.0012573426848194735
2025;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2022;51141.0;0.003453350338467498
2023;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;56831.0;
2024;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;56845.0;0.0002463444246978419
2024;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;55030.0;-0.031928929545254614
2024;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;55406.0;0.006832636743594467
2024;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;55030.0;-0.0067862686351658486
2024;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;53103.0;-0.035017263310921365
2024;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52881.0;-0.004180554770916944
2024;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;53784.0;0.01707607647359155
2024;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52854.0;-0.017291387773315514
2024;9;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52993.0;0.0026298861013358543
2024;10;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52547.0;-0.008416205913988617
2024;11;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52811.0;0.005024073686413999
2024;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52660.0;-0.002859252807180357
2025;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52436.0;-0.004253703000379749
2025;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52493.0;0.0010870394385535942
2025;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;52712.0;0.004171984836073284
2025;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;53109.0;0.007531491880406804
2025;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;53252.0;0.002692575646312312
2025;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;53580.0;0.006159393074438579
2025;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;53982.0;0.00750279955207156
2025;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;54020.0;0.0007039383498204099
2023;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;64006.0;
2024;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;63519.0;-0.0076086616879667
2024;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;63307.0;-0.0033375840299753046
2024;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;62589.0;-0.011341557805613967
2024;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;62425.0;-0.002620268737318021
2024;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;62280.0;-0.002322787344813726
2024;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;62738.0;0.0073538856775849926
2024;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;62503.0;-0.003745736236411723
2024;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;62312.0;-0.00305585331904068
2024;9;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;61907.0;-0.006499550648350283
2024;10;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;60617.0;-0.020837708175165948
2024;11;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;59861.0;-0.012471748849332664
2024;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;58489.0;-0.022919764120211794
2025;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;58118.0;-0.006343073056472193
2025;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;58238.0;0.0020647647888778486
2025;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;58182.0;-0.0009615714825371713
2025;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;57728.0;-0.007803100615310532
2025;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;57509.0;-0.0037936529933481067
2025;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;57359.0;-0.002608287398494169
2025;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;57081.0;-0.004846667480255973
2025;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2024;56937.0;-0.0025227308561517336
2024;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;67541.0;
2024;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65177.0;-0.03500096237840722
2024;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;63896.0;-0.019654172484158572
2024;9;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;66220.0;0.03637160385626648
2024;10;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65356.0;-0.013047417698580532
2024;11;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65338.0;-0.00027541465205949134
2024;12;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65570.0;0.0035507667819645317
2025;1;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65138.0;-0.006588378831782871
2025;2;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65455.0;0.004866590930025394
2025;3;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65329.0;-0.0019249866320373288
2025;4;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65817.0;0.007469883206539185
2025;5;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65690.0;-0.0019295926584317336
2025;6;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;64776.0;-0.013913837722636657
2025;7;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65724.0;0.014635050018525275
2025;8;Fiat;mobi;hatch;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2025;65036.0;-0.010468017771286031
2025;8;Fiat;;;UNO DRIVE 1.0 Flex 6V 5p;001486-9;2021;45089.0;
2023;12;Fiat;toro;pickup/vans;Toro Freedom 2.0 16V 4x4 TB Diesel Aut.;001487-7;2022;147148.0;
2024;1;Fiat;toro;pickup/vans;Toro Freedom 2.0 16V 4x4 TB Diesel Aut.;001487-7;2022;144405.0;-0.018641096039361704
2024;2;Fiat;toro;pickup/vans;Toro Freedom 2.0 16V 4x4 TB Diesel Aut.;001487-7;2022;142822.0;-0.010962224299712608
2024;3;Fiat;toro;pickup/vans;Toro Freedom 2.0 16V 4x4 TB Diesel Aut.;001487-7;2022;140953.0;-0.013086219209925587
2024;4;Fiat;toro;pickup/vans;Toro Freedom 2.0 16V 4x4 TB Diesel Aut.;001487-7;2022;141229.0;0.0019580995083468
2024;5;Fiat;toro;pickup/vans;Toro Freedom 2.0 16V 4x4 TB Diesel Aut.;001487-7;2022;136285.0;-0.035006974488242526
