snapshot_date;offer_id;fipe_code;type;brand;model;version_raw;manufacture_year;model_year;price;city;state;store_code;store_name;source;version
2025-08-25;11390337;001536-9;hatch;fiat;mobi;trekking 1.0 flex 5p.;2024;2025;69600;João Pessoa;PB;;João Pessoa Brisamar;movida;mobi trekking 1.0 flex 5p.
2025-08-25;11394456;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Contagem;MG;;Contagem Babita Camargo;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394541;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Belo Horizonte;MG;;Belo Horizonte Cristiano Machado;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394928;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395667;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Taguatinga;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395748;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Taguatinga;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395787;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Taguatinga;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395916;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;69600;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11395870;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Niterói;RJ;;Niterói;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396122;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Campo Grande;MS;;Campo Grande;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396277;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São Paulo;SP;;São Paulo Vila Ema;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396528;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Vitória;ES;;Vitória;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396727;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Ribeirão Preto;SP;;Ribeirão Preto;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396800;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Fortaleza;CE;;Fortaleza;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396884;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São Paulo;SP;;São Paulo Itaim Paulista;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396910;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Uberlândia;MG;;Uberlândia;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11397039;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Campo Grande;MS;;Campo Grande;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11398092;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São Paulo;SP;;São Paulo Nações Unidas;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11399247;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São José do Rio Preto;SP;;São José do Rio Preto;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400018;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Brasília SIA;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400043;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Lauro de Freitas;BA;;Lauro de Freitas;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400080;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;69600;Niterói;RJ;;Niterói;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400012;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Brasília SIA;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400129;005538-7;picape;volkswagen;saveiro;robust 1.6 total flex 16v;2023;2023;69600;Uberlândia;MG;;Uberlândia;movida;saveiro robust 1.6 total flex 16v
2025-08-25;11400212;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São Paulo;SP;;São Paulo Aricanduva;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400164;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400556;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;69600;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400656;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Fortaleza;CE;;Fortaleza;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400757;001536-9;hatch;fiat;mobi;trekking 1.0 flex 5p.;2024;2025;69600;Belo Horizonte;MG;;Belo Horizonte Carlos Luz;movida;mobi trekking 1.0 flex 5p.
2025-08-25;11401032;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401094;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Curitiba;PR;;Curitiba Floriano;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401307;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Brasília SIA;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404310;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São José dos Campos;SP;;São José dos Campos;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404668;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;69600;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11404657;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405509;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Serra;ES;;Serra;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405585;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Fortaleza;CE;;Fortaleza Av. Santos Dumont;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405793;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;69600;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405814;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Belo Horizonte;MG;;Belo Horizonte Antonio Carlos;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405916;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Salvador;BA;;Salvador Paralela;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406139;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;69600;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11406247;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Brasília;DF;;Taguatinga;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406220;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Maringá;PR;;Maringá;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406298;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406516;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406481;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Recife;PE;;Recife Espinheiro;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406581;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406771;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Campinas;SP;;Campinas Itapura;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406784;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;São Paulo;SP;;São Paulo Vila Carrão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406909;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;69600;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11406920;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69600;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395654;025290-5;sedã;renault;logan;zen flex 1.0 12v 4p mec.;2023;2024;69700;Teresina;PI;;Teresina;movida;logan zen flex 1.0 12v 4p mec.
2025-08-25;11395900;025290-5;sedã;renault;logan;zen flex 1.0 12v 4p mec.;2023;2024;69700;Recife;PE;;Recife Imbiribeira;movida;logan zen flex 1.0 12v 4p mec.
2025-08-25;11396725;025290-5;sedã;renault;logan;zen flex 1.0 12v 4p mec.;2023;2024;69700;Campinas;SP;;Campinas Itapura;movida;logan zen flex 1.0 12v 4p mec.
2025-08-25;11400572;004517-9;hatch;chevrolet;onix;hatch lt 1.0 12v flex 5p mec.;2022;2023;69700;Natal;RN;;Natal;movida;onix hatch lt 1.0 12v flex 5p mec.
2025-08-25;11405065;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;69700;Maringá;PR;;Maringá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11406566;004517-9;hatch;chevrolet;onix;hatch lt 1.0 12v flex 5p mec.;2022;2023;69700;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;onix hatch lt 1.0 12v flex 5p mec.
2025-08-25;11396807;004517-9;hatch;chevrolet;onix;hatch lt 1.0 12v flex 5p mec.;2022;2023;69800;Maceió;AL;;Maceió;movida;onix hatch lt 1.0 12v flex 5p mec.
2025-08-25;11388299;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Taubaté;SP;;Taubaté;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11388338;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Recife;PE;;Recife Espinheiro;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11389262;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Americana;SP;;Americana;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390122;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390301;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Fortaleza;CE;;Fortaleza Av. Santos Dumont;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390403;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Serra;ES;;Serra;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390590;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393311;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393576;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393610;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;São José dos Pinhais;PR;;São José dos Pinhais;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393863;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Sorocaba;SP;;Sorocaba Dom Aguirre;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11393942;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Belo Horizonte;MG;;Belo Horizonte Cristiano Machado;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394382;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394457;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Belo Horizonte;MG;;Belo Horizonte Cristiano Machado;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394671;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394745;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;João Pessoa;PB;;João Pessoa Brisamar;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394718;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394813;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11394828;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Suzano;SP;;Suzano;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395783;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Fortaleza;CE;;Fortaleza;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395812;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Brasília;DF;;Taguatinga;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395800;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;São José;SC;;São José;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395940;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Caxias do Sul;RS;;Caxias do Sul;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395941;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;São José;SC;;São José;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395962;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Recife;PE;;Recife Imbiribeira;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396021;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Campinas;SP;;Campinas Itapura;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396097;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Maceió;AL;;Maceió;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396491;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Caxias do Sul;RS;;Caxias do Sul;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396582;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Caxias do Sul;RS;;Caxias do Sul;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396750;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Uberlândia;MG;;Uberlândia;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396721;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Caxias do Sul;RS;;Caxias do Sul;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396791;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Campo Grande;MS;;Campo Grande;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11397198;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11399144;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Ribeirão Preto;SP;;Ribeirão Preto;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11399445;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Londrina;PR;;Londrina;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11399889;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400079;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;69900;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400498;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Belo Horizonte;MG;;Belo Horizonte Carlos Luz;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400612;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Teresina;PI;;Teresina;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400851;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Campinas;SP;;Campinas Orosimbo;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400874;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Guarulhos;SP;;Guarulhos Timoteo Penteado;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401133;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;São Bernardo do Campo;SP;;São Bernardo do Campo;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401200;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Recife;PE;;Recife Imbiribeira;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401334;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Belo Horizonte;MG;;Belo Horizonte Antonio Carlos;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401380;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;São José do Rio Preto;SP;;São José do Rio Preto;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401353;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401415;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401695;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Indaiatuba;SP;;Indaiatuba;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11401818;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Canoas;RS;;Canoas;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11402442;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11403383;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Betim;MG;;Betim;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11403501;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Goiânia;GO;;Goiânia Mutirão;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11403564;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Cuiabá;MT;;Cuiabá;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404385;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Caxias do Sul;RS;;Caxias do Sul;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404358;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Maringá;PR;;Maringá;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404428;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Campinas;SP;;Campinas Orosimbo;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404502;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Campinas;SP;;Campinas Shopping Dom Pedro;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404644;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Londrina;PR;;Londrina;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11404674;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Maringá;PR;;Maringá;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405096;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Londrina;PR;;Londrina;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405150;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11405854;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Maringá;PR;;Maringá;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406080;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;São Paulo;SP;;São Paulo Gastão Vidigal;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406326;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Limeira;SP;;Limeira;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406343;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2024;69900;Teresina;PI;;Teresina;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406427;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;João Pessoa;PB;;João Pessoa Brisamar;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406681;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11406745;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2023;2024;69900;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11395700;005538-7;picape;volkswagen;saveiro;robust 1.6 total flex 16v;2023;2023;70000;Campo Grande;MS;;Campo Grande;movida;saveiro robust 1.6 total flex 16v
2025-08-25;11395698;024264-0;hatch;peugeot;208;like 1.0 flex 6v 5p mec.;2023;2024;70000;Várzea Grande;MT;;Várzea Grande;movida;208 like 1.0 flex 6v 5p mec.
2025-08-25;11395859;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;70000;Mogi das Cruzes;SP;;Mogi das Cruzes;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11396108;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2023;2024;70000;Ribeirão Preto;SP;;Ribeirão Preto;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11396746;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;70000;Mogi das Cruzes;SP;;Mogi das Cruzes;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400576;004517-9;hatch;chevrolet;onix;hatch lt 1.0 12v flex 5p mec.;2022;2023;70000;Brasília;DF;;Taguatinga;movida;onix hatch lt 1.0 12v flex 5p mec.
2025-08-25;11389136;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;70100;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396197;025290-5;sedã;renault;logan;zen flex 1.0 12v 4p mec.;2023;2024;70100;Curitiba;PR;;Curitiba Mario Tourinho;movida;logan zen flex 1.0 12v 4p mec.
2025-08-25;11400879;025290-5;sedã;renault;logan;zen flex 1.0 12v 4p mec.;2023;2024;70100;Maceió;AL;;Maceió;movida;logan zen flex 1.0 12v 4p mec.
2025-08-25;11393353;001536-9;hatch;fiat;mobi;trekking 1.0 flex 5p.;2024;2025;70200;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;mobi trekking 1.0 flex 5p.
