snapshot_date;ano_fabricacao;caracteristicas;cidade;estado;tem_fotos;img;portas;cor;loja;codigo_fipe;marca_modelo;id_marca;preco;especial_ecommerce;marca;uf;grupo_id;marca_modelo_versao;dt_atualizacao_elastic;id;complemento_opcional;id_loja;preco_0km;combustivel;localizacao;incentivos;quantidade_visualizacoes;modelo_versao;categoria;final_placa;modelo;id_vetor;dt_criacao;preco_anterior;ano_modelo;selos;quilometragem;promocoes;transmissao;versao;financiamento_parcelas;financiamento_porcentagem_entrada;financiamento_coeficiente;financiamento_valor_parcela;financiamento_valor_entrada;offer_id;fipe_code;type;brand;model;version_raw;manufacture_year;model_year;price;version
2025-12-29;2021;"[""Computador de bordo"", ""Travas elétricas"", ""Airbags frontais"", ""Conexão USB"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Desembaçador do vidro traseiro"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio"", ""Limpador do vidro traseiro""]";Suzano;São Paulo;True;https://content.seminovosmovida.com.br/veiculos/709488_212b272151f8dc537499b97f1bcc3552.jfif;4;Branco;Suzano;001461-3;Fiat Mobi;21;52100;41609;Fiat;SP;GT;Fiat Mobi Like 1.0 Fire Flex 5P.;2025-12-29T01:57:25.242-03:00;709488;;1428;0.00;Flex;-23.535995079829,-46.301759562252;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Mobi Like 1.0 Fire Flex 5P.;Hatch;4;Mobi;709488;2025-12-29 01:57:24;52100;2022;[];73339;[];Manual;Like 1.0 Fire Flex 5P.;60;60;0.037014;771.37;31260;709488;001461-3;hatch;fiat;mobi;like 1.0 fire flex 5p.;2021;2022;52100;mobi like 1.0 fire flex 5p.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";São Paulo;São Paulo;True;https://content.seminovosmovida.com.br/veiculos/965327_3251daf78bfc425726ac9c3f54dfb2d8vmob.webp;4;Branco;São Paulo Vila Guilherme;025266-2;Renault Kwid;48;52400;41890;Renault;SP;GT;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:54:58.348-03:00;965327;;98;0.00;Flex;-23.513433693691,-46.607427115341;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;2;Kwid;965327;2025-12-29 01:54:57;52400;2024;[];48455;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;775.81;31440;965327;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52400;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";São Paulo;São Paulo;True;https://content.seminovosmovida.com.br/veiculos/1028511_8db8fa380e6f67745d2e6e04e2248db0.jpeg;4;Branco;São Paulo Ermano Marchetti;025266-2;Renault Kwid;48;52600;42072;Renault;SP;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:57:30.802-03:00;1028511;;1353;0.00;Flex;-23.514575120194,-46.697771835333;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;3;Kwid;1028511;2025-12-29 01:57:30;52600;2024;[];70040;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;778.77;31560;1028511;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52600;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Ribeirão Preto;São Paulo;True;https://content.seminovosmovida.com.br/veiculos/1030446_7bea969d59d290e88886dd78a02c409cvmob.webp;4;Branco;Ribeirão Preto;025266-2;Renault Kwid;48;52700;42091;Renault;SP;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:55:29.958-03:00;1030446;;220;0.00;Flex;-21.202089083065,-47.768174228835;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;1;Kwid;1030446;2025-12-29 01:55:29;52700;2024;[];62404;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;1030446;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Goiânia;Goiás;True;https://content.seminovosmovida.com.br/veiculos/934567_00ea84583fdb81f883c0a427881c8590vmob.webp;4;Branco;Auto Shopping Passeio das Águas;025266-2;Renault Kwid;48;52700;42091;Renault;GO;YW;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:55:40.650-03:00;934567;;1502;0.00;Flex;-16.63573,-49.28354;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;7;Kwid;934567;2025-12-29 01:55:39;52700;2024;[];69418;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;934567;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Joinville;Santa Catarina;True;https://content.seminovosmovida.com.br/veiculos/999322_95f9851cf169d31699be5b875a65a09b.jpeg;4;Branco;Joinville;025266-2;Renault Kwid;48;52700;42091;Renault;SC;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:55:39.368-03:00;999322;;232;0.00;Flex;-26.286659845207,-48.848457742329;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;3;Kwid;999322;2025-12-29 01:55:38;52700;2024;[];62610;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;999322;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Brasília;Distrito Federal;True;https://content.seminovosmovida.com.br/veiculos/995266_1b50edd7e09847bb228abe1fba0ef74fvmob.webp;4;Branco;Brasília SIA;025266-2;Renault Kwid;48;52700;42091;Renault;DF;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:55:45.273-03:00;995266;;430;0.00;Flex;-15.806009160385,-47.956639331588;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;4;Kwid;995266;2025-12-29 01:55:44;52700;2024;[];63550;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;995266;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Londrina;Paraná;True;https://content.seminovosmovida.com.br/veiculos/1032306_358a582935982d248af71ab462cb01c5.jpg;4;Branco;Londrina;025266-2;Renault Kwid;48;52700;42091;Renault;PR;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:55:44.052-03:00;1032306;;233;0.00;Flex;-23.29732755409,-51.202403440482;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;7;Kwid;1032306;2025-12-29 01:55:43;52700;2024;[];68858;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;1032306;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Brasília;Distrito Federal;True;https://content.seminovosmovida.com.br/veiculos/945383_1f74797f008a0223c9bf4e841262e72fbf775f9d.jpg;4;Branco;Brasília SIA;025266-2;Renault Kwid;48;52700;42091;Renault;DF;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:55:50.789-03:00;945383;;430;0.00;Flex;-15.806009160385,-47.956639331588;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;4;Kwid;945383;2025-12-29 01:55:50;52700;2024;[];61061;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;945383;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Osasco;São Paulo;True;https://content.seminovosmovida.com.br/veiculos/1032278_3da234ddb37e9a4060781131f33ab2bavmob.webp;4;Branco;Auto Shopping Autonomistas;025266-2;Renault Kwid;48;52700;42091;Renault;SP;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:56:28.771-03:00;1032278;;1492;0.00;Flex;-23.54309,-46.76305;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;3;Kwid;1032278;2025-12-29 01:56:28;52700;2024;[];61467;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;1032278;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
2025-12-29;2023;"[""Travas elétricas"", ""Airbags frontais"", ""Banco do motorista com ajuste de altura"", ""Conexão USB"", ""Freios ABS"", ""Airbag para motorista"", ""Volante com ajuste de altura"", ""Airbags laterais"", ""Controle elétrico do vidros dianteiros"", ""Ar condicionado"", ""Conexão Bluetooth"", ""Volante multifuncional"", ""Ar quente"", ""Rádio""]";Osasco;São Paulo;True;https://content.seminovosmovida.com.br/veiculos/1023285_c81d5731c780b63bed723cc273b15f32vmob.webp;4;Branco;Osasco;025266-2;Renault Kwid;48;52700;42091;Renault;SP;AX;Renault Kwid Zen 1.0 Flex 12V 5P Mec.;2025-12-29T01:56:36.253-03:00;1023285;;888;0.00;Flex;-23.53902804879,-46.7701637;"[{""img"": ""https://static.seminovosmovida.com.br/storage_dev/12x_sem_juros_sf.png"", ""incentivo"": ""12x sem juros""}]";0;Kwid Zen 1.0 Flex 12V 5P Mec.;Hatch;3;Kwid;1023285;2025-12-29 01:56:35;52700;2024;[];65052;[];Manual;Zen 1.0 Flex 12V 5P Mec.;60;60;0.037014;780.26;31620;1023285;025266-2;hatch;renault;kwid;zen 1.0 flex 12v 5p mec.;2023;2024;52700;kwid zen 1.0 flex 12v 5p mec.
