TabelaReferenciaCodigo,CodigoTipoVeiculo,CodigoMarca,CodigoModelo,AnoModeloParam,CodigoTipoCombustivelParam,Valor,Marca,Modelo,AnoModelo,CodigoFipe,Combustivel,TipoVeiculo,SiglaCombustivel,MesReferencia,Autenticacao,DataConsulta,ValorNum
335,1,,,2021,1,"R$ 66.092,00",Fiat,Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p,2021,001235-1,Gasolina,1,G,julho de 2026 ,397wl17q56fx,"quarta-feira, 1 de julho de 2026 01:56",66092.0
335,1,,,2023,3,"R$ 130.826,00",Fiat,Toro Volcano 2.0 16V 4x4 TB Diesel Aut.,2023,001453-2,Diesel,1,D,julho de 2026 ,g8qgnz8m7hdrj,"quarta-feira, 1 de julho de 2026 01:56",130826.0
335,1,,,2024,3,"R$ 144.041,00",Fiat,Toro Volcano 2.0 16V 4x4 TB Diesel Aut.,2024,001453-2,Diesel,1,D,julho de 2026 ,hr6srf8qm4dvr,"quarta-feira, 1 de julho de 2026 01:56",144041.0
335,1,,,2025,3,"R$ 155.740,00",Fiat,Toro Volcano 2.0 16V 4x4 TB Diesel Aut.,2025,001453-2,Diesel,1,D,julho de 2026 ,h6x0nwnrybdyz,"quarta-feira, 1 de julho de 2026 01:56",155740.0
335,1,,,2020,5,"R$ 44.335,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,2020,001461-3,Flex,1,F,julho de 2026 ,v24wbj06mlcz,"quarta-feira, 1 de julho de 2026 01:56",44335.0
335,1,,,2021,5,"R$ 46.598,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,2021,001461-3,Flex,1,F,julho de 2026 ,wypdtlwfdlg6,"quarta-feira, 1 de julho de 2026 01:56",46598.0
335,1,,,2022,5,"R$ 50.316,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,2022,001461-3,Flex,1,F,julho de 2026 ,yb8slw8968lf,"quarta-feira, 1 de julho de 2026 01:56",50316.0
335,1,,,2023,5,"R$ 53.768,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,2023,001461-3,Flex,1,F,julho de 2026 ,znrg6xpv01pn,"quarta-feira, 1 de julho de 2026 01:56",53768.0
335,1,,,2024,5,"R$ 56.214,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,2024,001461-3,Flex,1,F,julho de 2026 ,0lfjnt73zksw,"quarta-feira, 1 de julho de 2026 01:56",56214.0
335,1,,,2025,5,"R$ 61.105,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,2025,001461-3,Flex,1,F,julho de 2026 ,2fr79c7smfw3,"quarta-feira, 1 de julho de 2026 01:56",61105.0
