snapshot_date,flight_date,origin,destination,carrier,price
2025-12-15,2025-12-15,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-15,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-15,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-16,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-16,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-16,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-16,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-16,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-16,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-16,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-17,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-17,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Iberia,R$11536
2025-12-15,2025-12-17,MAD,MEX,Aeromexico,R$11574
2025-12-15,2025-12-18,MAD,MEX,Iberia,R$13092
2025-12-15,2025-12-18,MAD,MEX,Aeromexico,R$13130
2025-12-15,2025-12-18,MAD,MEX,Iberia,R$13092
2025-12-15,2025-12-18,MAD,MEX,Aeromexico,R$13130
2025-12-15,2025-12-18,MAD,MEX,Aeromexico,R$13130
2025-12-15,2025-12-18,MAD,MEX,Iberia,R$13092
2025-12-15,2025-12-18,MAD,MEX,Iberia,R$13092
2025-12-15,2025-12-18,MAD,MEX,Aeromexico,R$13130
2025-12-15,2025-12-18,MAD,MEX,Aeromexico,R$13130
2025-12-15,2025-12-19,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-19,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-19,MAD,MEX,Iberia,R$13225
2025-12-15,2025-12-19,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-19,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-19,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-19,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-19,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-19,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-20,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-20,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-20,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-20,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-20,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-20,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-20,MAD,MEX,Iberia,R$19682
2025-12-15,2025-12-21,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-21,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-21,MAD,MEX,Iberia,R$13225
2025-12-15,2025-12-21,MAD,MEX,Iberia,R$13225
2025-12-15,2025-12-21,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-21,MAD,MEX,Aeromexico,R$13225
2025-12-15,2025-12-21,MAD,MEX,Iberia,R$13225
2025-12-15,2025-12-22,MAD,MEX,Aeromexico,R$7917
2025-12-15,2025-12-22,MAD,MEX,Iberia,R$7981
2025-12-15,2025-12-22,MAD,MEX,Aeromexico,R$9079
2025-12-15,2025-12-22,MAD,MEX,Iberia,R$9314
2025-12-15,2025-12-22,MAD,MEX,Aeromexico,R$7917
2025-12-15,2025-12-22,MAD,MEX,Aeromexico,R$9079
2025-12-15,2025-12-22,MAD,MEX,Iberia,R$9314
2025-12-15,2025-12-23,MAD,MEX,Aeromexico,R$7917
2025-12-15,2025-12-23,MAD,MEX,Aeromexico,R$7917
2025-12-15,2025-12-23,MAD,MEX,Iberia,R$7981
2025-12-15,2025-12-23,MAD,MEX,Iberia,R$7981
2025-12-15,2025-12-23,MAD,MEX,Aeromexico,R$7917
2025-12-15,2025-12-23,MAD,MEX,Aeromexico,R$7917
2025-12-15,2025-12-23,MAD,MEX,Iberia,R$7981
2025-12-15,2025-12-24,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-24,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-24,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-24,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-24,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-24,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-24,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-24,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-24,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-25,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-25,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-25,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-25,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-25,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-25,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-25,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-25,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-25,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-26,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-26,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-26,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-26,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-26,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-26,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-26,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-26,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-26,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-27,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-27,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-27,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-27,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-27,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-27,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-27,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-28,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-28,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-28,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-28,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-28,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-28,MAD,MEX,Aeromexico,R$6457
2025-12-15,2025-12-28,MAD,MEX,Iberia,R$6559
2025-12-15,2025-12-29,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-29,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-29,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-29,MAD,MEX,Aeromexico,R$7524
2025-12-15,2025-12-29,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-29,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-29,MAD,MEX,Aeromexico,R$7524
2025-12-15,2025-12-30,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-30,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-30,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-30,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-30,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-30,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-30,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-31,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-31,MAD,MEX,Aeromexico,R$5661
2025-12-15,2025-12-31,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-31,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-31,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-31,MAD,MEX,Aeromexico,R$5625
2025-12-15,2025-12-31,MAD,MEX,Aeromexico,R$6362
2025-12-15,2025-12-31,MAD,MEX,Iberia,R$6425
2025-12-15,2025-12-31,MAD,MEX,Iberia,R$6425
2025-12-15,2026-01-01,MAD,MEX,Aeromexico,R$5661
2025-12-15,2026-01-01,MAD,MEX,Aeromexico,R$7953
2025-12-15,2026-01-01,MAD,MEX,Aeromexico,R$7953
2025-12-15,2026-01-01,MAD,MEX,Iberia,R$8017
2025-12-15,2026-01-01,MAD,MEX,Iberia,R$8017
2025-12-15,2026-01-01,MAD,MEX,Aeromexico,R$7953
2025-12-15,2026-01-01,MAD,MEX,Aeromexico,R$7953
2025-12-15,2026-01-01,MAD,MEX,Iberia,R$8017
2025-12-15,2026-01-01,MAD,MEX,Iberia,R$8017
2025-12-15,2026-01-02,MAD,MEX,Aeromexico,R$9210
2025-12-15,2026-01-02,MAD,MEX,Aeromexico,R$9210
2025-12-15,2026-01-02,MAD,MEX,Aeromexico,R$9210
2025-12-15,2026-01-02,MAD,MEX,Iberia,R$11483
2025-12-15,2026-01-02,MAD,MEX,Iberia,R$11483
2025-12-15,2026-01-02,MAD,MEX,Aeromexico,R$9210
2025-12-15,2026-01-02,MAD,MEX,Aeromexico,R$9210
2025-12-15,2026-01-02,MAD,MEX,Iberia,R$11483
2025-12-15,2026-01-02,MAD,MEX,Iberia,R$11483
2025-12-15,2026-01-03,MAD,MEX,Aeromexico,R$9763
2025-12-15,2026-01-03,MAD,MEX,Iberia,R$13261
2025-12-15,2026-01-03,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-03,MAD,MEX,Iberia,R$24994
2025-12-15,2026-01-03,MAD,MEX,Aeromexico,R$9763
2025-12-15,2026-01-03,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-03,MAD,MEX,Iberia,R$24994
2025-12-15,2026-01-04,MAD,MEX,Aeromexico,R$13210
2025-12-15,2026-01-04,MAD,MEX,Aeromexico,R$13261
2025-12-15,2026-01-04,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-04,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-04,MAD,MEX,Aeromexico,R$13210
2025-12-15,2026-01-04,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-04,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-05,MAD,MEX,Aeromexico,R$9115
2025-12-15,2026-01-05,MAD,MEX,Aeromexico,R$9115
2025-12-15,2026-01-05,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-05,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-05,MAD,MEX,Aeromexico,R$9115
2025-12-15,2026-01-05,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-05,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-06,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-06,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-06,MAD,MEX,Aeromexico,R$13166
2025-12-15,2026-01-06,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-06,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-06,MAD,MEX,Iberia,R$13128
2025-12-15,2026-01-06,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-07,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-07,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-07,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-07,MAD,MEX,Iberia,R$20061
2025-12-15,2026-01-07,MAD,MEX,Iberia,R$20061
2025-12-15,2026-01-07,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-07,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-07,MAD,MEX,Iberia,R$20061
2025-12-15,2026-01-07,MAD,MEX,Iberia,R$20061
2025-12-15,2026-01-08,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-08,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-08,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-08,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-08,MAD,MEX,Iberia,R$20061
2025-12-15,2026-01-08,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-08,MAD,MEX,Aeromexico,R$10620
2025-12-15,2026-01-08,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-08,MAD,MEX,Iberia,R$20061
2025-12-15,2026-01-09,MAD,MEX,Aeromexico,R$10664
2025-12-15,2026-01-09,MAD,MEX,Aeromexico,R$10664
2025-12-15,2026-01-09,MAD,MEX,Aeromexico,R$10715
2025-12-15,2026-01-09,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-09,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-09,MAD,MEX,Aeromexico,R$10664
2025-12-15,2026-01-09,MAD,MEX,Aeromexico,R$10664
2025-12-15,2026-01-09,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-09,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-10,MAD,MEX,Aeromexico,R$7210
2025-12-15,2026-01-10,MAD,MEX,Aeromexico,R$8982
2025-12-15,2026-01-10,MAD,MEX,Iberia,R$10817
2025-12-15,2026-01-10,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-10,MAD,MEX,Aeromexico,R$7210
2025-12-15,2026-01-10,MAD,MEX,Aeromexico,R$8982
2025-12-15,2026-01-10,MAD,MEX,Iberia,R$19921
2025-12-15,2026-01-11,MAD,MEX,Aeromexico,R$7210
2025-12-15,2026-01-11,MAD,MEX,Aeromexico,R$7210
2025-12-15,2026-01-11,MAD,MEX,Iberia,R$9039
2025-12-15,2026-01-11,MAD,MEX,Iberia,R$9039
2025-12-15,2026-01-11,MAD,MEX,Aeromexico,R$7210
2025-12-15,2026-01-11,MAD,MEX,Aeromexico,R$7210
2025-12-15,2026-01-11,MAD,MEX,Iberia,R$9039
2025-12-15,2026-01-12,MAD,MEX,Aeromexico,R$6920
2025-12-15,2026-01-12,MAD,MEX,Aeromexico,R$7115
2025-12-15,2026-01-12,MAD,MEX,Iberia,R$8906
2025-12-15,2026-01-12,MAD,MEX,Iberia,R$8906
2025-12-15,2026-01-12,MAD,MEX,Aeromexico,R$6920
2025-12-15,2026-01-12,MAD,MEX,Aeromexico,R$7115
2025-12-15,2026-01-12,MAD,MEX,Iberia,R$8906
2025-12-15,2026-01-13,MAD,MEX,Aeromexico,R$4836
2025-12-15,2026-01-13,MAD,MEX,Aeromexico,R$6920
2025-12-15,2026-01-13,MAD,MEX,Aeromexico,R$7115
2025-12-15,2026-01-13,MAD,MEX,Iberia,R$7128
2025-12-15,2026-01-13,MAD,MEX,Iberia,R$8906
2025-12-15,2026-01-13,MAD,MEX,Aeromexico,R$6920
2025-12-15,2026-01-13,MAD,MEX,Aeromexico,R$7115
2025-12-15,2026-01-13,MAD,MEX,Iberia,R$7128
2025-12-15,2026-01-13,MAD,MEX,Iberia,R$8906
2025-12-15,2026-01-14,MAD,MEX,Aeromexico,R$4836
2025-12-15,2026-01-14,MAD,MEX,Aeromexico,R$4836
2025-12-15,2026-01-14,MAD,MEX,Iberia,R$6017
2025-12-15,2026-01-14,MAD,MEX,Iberia,R$7128
2025-12-15,2026-01-14,MAD,MEX,Aeromexico,R$4836
2025-12-15,2026-01-14,MAD,MEX,Aeromexico,R$4836
2025-12-15,2026-01-14,MAD,MEX,Iberia,R$7128
2025-12-15,2026-01-15,MAD,MEX,Aeromexico,R$5800
2025-12-15,2026-01-15,MAD,MEX,Aeromexico,R$5800
2025-12-15,2026-01-15,MAD,MEX,Aeromexico,R$5953
2025-12-15,2026-01-15,MAD,MEX,Iberia,R$6017
2025-12-15,2026-01-15,MAD,MEX,Iberia,R$6017
2025-12-15,2026-01-15,MAD,MEX,Aeromexico,R$5800
2025-12-15,2026-01-15,MAD,MEX,Aeromexico,R$5953
2025-12-15,2026-01-15,MAD,MEX,Iberia,R$6017
2025-12-15,2026-01-15,MAD,MEX,Iberia,R$6017
2025-12-15,2026-01-16,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-16,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-16,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-16,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-16,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-16,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-16,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-16,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-16,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-17,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-17,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-17,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-17,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-17,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-17,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-17,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-17,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-17,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-18,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-18,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-18,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-18,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-18,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-18,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-18,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-19,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-19,MAD,MEX,Aeromexico,R$2284
2025-12-15,2026-01-19,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-19,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-19,MAD,MEX,Aeromexico,R$2284
2025-12-15,2026-01-19,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-19,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-20,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-20,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-20,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-01-20,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-20,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-20,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-20,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-01-20,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-20,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-21,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-21,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-21,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-21,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-21,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-21,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-21,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-22,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-22,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-22,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-22,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-22,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-22,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-22,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-22,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-22,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-23,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-23,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-23,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-23,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-23,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-23,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-23,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-23,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-23,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-24,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-24,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-24,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-24,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-24,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-24,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-24,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-24,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-24,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-25,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-25,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-25,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-25,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-25,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-25,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-25,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-26,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-26,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-26,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-26,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-26,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-26,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-26,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-27,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-27,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-27,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-01-27,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-27,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-27,MAD,MEX,Aeromexico,R$4086
2025-12-15,2026-01-27,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-01-27,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-27,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-28,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-28,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-01-28,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-28,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-28,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-01-28,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-28,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-29,MAD,MEX,Aeromexico,R$1649
2025-12-15,2026-01-29,MAD,MEX,Aeromexico,R$2284
2025-12-15,2026-01-29,MAD,MEX,Aeromexico,R$2284
2025-12-15,2026-01-29,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-29,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-29,MAD,MEX,Aeromexico,R$2284
2025-12-15,2026-01-29,MAD,MEX,Aeromexico,R$2284
2025-12-15,2026-01-29,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-29,MAD,MEX,Iberia,R$4239
2025-12-15,2026-01-30,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-30,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-30,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-30,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-30,MAD,MEX,Iberia,R$5039
2025-12-15,2026-01-30,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-30,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-01-30,MAD,MEX,Iberia,R$4372
2025-12-15,2026-01-30,MAD,MEX,Iberia,R$5039
2025-12-15,2026-01-31,MAD,MEX,Aeromexico,R$1966
2025-12-15,2026-01-31,MAD,MEX,Aeromexico,R$4931
2025-12-15,2026-01-31,MAD,MEX,Aeromexico,R$4931
2025-12-15,2026-01-31,MAD,MEX,Iberia,R$5039
2025-12-15,2026-01-31,MAD,MEX,Iberia,R$5039
2025-12-15,2026-01-31,MAD,MEX,Aeromexico,R$4931
2025-12-15,2026-01-31,MAD,MEX,Aeromexico,R$4931
2025-12-15,2026-01-31,MAD,MEX,Iberia,R$5039
2025-12-15,2026-01-31,MAD,MEX,Iberia,R$5039
2025-12-15,2026-02-01,MAD,MEX,Aeromexico,R$3083
2025-12-15,2026-02-01,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-02-01,MAD,MEX,Iberia,R$4372
2025-12-15,2026-02-01,MAD,MEX,Iberia,R$4372
2025-12-15,2026-02-01,MAD,MEX,Aeromexico,R$4271
2025-12-15,2026-02-01,MAD,MEX,Iberia,R$4372
2025-12-15,2026-02-01,MAD,MEX,Iberia,R$4372
2025-12-15,2026-02-02,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-02-02,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-02-02,MAD,MEX,Iberia,R$4239
2025-12-15,2026-02-02,MAD,MEX,Iberia,R$4239
2025-12-15,2026-02-02,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-02-02,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-02-02,MAD,MEX,Iberia,R$4239
2025-12-15,2026-02-03,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-03,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-03,MAD,MEX,Iberia,R$3172
2025-12-15,2026-02-03,MAD,MEX,Iberia,R$3172
2025-12-15,2026-02-03,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-02-03,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-03,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-03,MAD,MEX,Iberia,R$3172
2025-12-15,2026-02-03,MAD,MEX,Aeromexico,R$4176
2025-12-15,2026-02-04,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-04,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-04,MAD,MEX,Iberia,R$3172
2025-12-15,2026-02-04,MAD,MEX,Iberia,R$3172
2025-12-15,2026-02-04,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-04,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-04,MAD,MEX,Iberia,R$3172
2025-12-15,2026-02-05,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-05,MAD,MEX,Iberia,R$2595
2025-12-15,2026-02-05,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-05,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-05,MAD,MEX,Iberia,R$2595
2025-12-15,2026-02-05,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-05,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-05,MAD,MEX,Aeromexico,R$2531
2025-12-15,2026-02-05,MAD,MEX,Iberia,R$2595
2025-12-15,2026-02-06,MAD,MEX,Aeromexico,R$2626
2025-12-15,2026-02-06,MAD,MEX,Aeromexico,R$2626
2025-12-15,2026-02-06,MAD,MEX,Aeromexico,R$2626
2025-12-15,2026-02-06,MAD,MEX,Iberia,R$2728
