TabelaReferenciaCodigo,CodigoTipoVeiculo,CodigoMarca,CodigoModelo,AnoModeloParam,CodigoTipoCombustivelParam,Valor,Marca,Modelo,AnoModelo,CodigoFipe,Combustivel,TipoVeiculo,SiglaCombustivel,MesReferencia,Autenticacao,DataConsulta,ValorNum
336,1,,,32000,5,"R$ 78.430,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,32000,001461-3,Flex,1,F,agosto de 2026 ,8zxcrx47n7cz,"domingo, 2 de agosto de 2026 10:16",78430.0
336,1,,,32000,5,"R$ 92.777,00",Fiat,ARGO DRIVE 1.0 6V Flex,32000,001494-0,Flex,1,F,agosto de 2026 ,cgd32fm390ycz,"domingo, 2 de agosto de 2026 10:16",92777.0
336,1,,,32000,5,"R$ 176.546,00",Fiat,Toro Freedom 1.3 T270 4x2 Flex Aut.,32000,001538-5,Flex,1,F,agosto de 2026 ,jz97ypzc5ccz,"domingo, 2 de agosto de 2026 10:16",176546.0
336,1,,,32000,3,"R$ 209.825,00",Fiat,Scudo Cargo 1.5 16V Turbo Diesel,32000,001550-4,Diesel,1,D,agosto de 2026 ,k8bt7863tlcb,"domingo, 2 de agosto de 2026 10:16",209825.0
336,1,,,32000,5,"R$ 116.511,00",Fiat,CRONOS DRIVE 1.3 8V Flex Aut.,32000,001554-7,Flex,1,F,agosto de 2026 ,gqx446zcrkcz,"domingo, 2 de agosto de 2026 10:16",116511.0
336,1,,,32000,3,"R$ 272.120,00",Fiat,Ducato Cargo 2.2 Diesel (E6),32000,001563-6,Diesel,1,D,agosto de 2026 ,nmc2h8cj2jj1gy,"domingo, 2 de agosto de 2026 10:16",272120.0
336,1,,,32000,5,"R$ 119.947,00",Fiat,Fastback 1.0 200 Turbo Flex Aut,32000,001568-7,Flex,1,F,agosto de 2026 ,gvy1pqf4q8j1hl,"domingo, 2 de agosto de 2026 10:16",119947.0
336,1,,,32000,5,"R$ 110.860,00",Fiat,Strada Endurance 1.3 Flex 8V CS Plus,32000,001569-5,Flex,1,F,agosto de 2026 ,gh9rvy2p9qj1hl,"domingo, 2 de agosto de 2026 10:16",110860.0
336,1,,,32000,5,"R$ 126.510,00",Fiat,Fiorino Endurance 1.3 Flex 8V 2p,32000,001589-0,Flex,1,F,agosto de 2026 ,g3nllk9n28j1hl,"domingo, 2 de agosto de 2026 10:16",126510.0
336,1,,,32000,5,"R$ 118.970,00",Fiat,PULSE 1.0 Turbo 200  Flex Aut.,32000,001592-0,Flex,1,F,agosto de 2026 ,gttjvnqxzkj1hl,"domingo, 2 de agosto de 2026 10:16",118970.0
336,1,,,32000,5,"R$ 176.757,00",Toyota,Corolla XEi 2.0 Flex 16V Aut.,32000,002111-3,Flex,1,F,agosto de 2026 ,j0kxpsxxy9cz,"domingo, 2 de agosto de 2026 10:16",176757.0
336,1,,,32000,3,"R$ 303.406,00",Toyota,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,32000,002142-3,Diesel,1,D,agosto de 2026 ,ps166h3zlscb,"domingo, 2 de agosto de 2026 10:16",303406.0
