TabelaReferenciaCodigo,CodigoTipoVeiculo,CodigoMarca,CodigoModelo,AnoModeloParam,CodigoTipoCombustivelParam,Valor,Marca,Modelo,AnoModelo,CodigoFipe,Combustivel,TipoVeiculo,SiglaCombustivel,MesReferencia,Autenticacao,DataConsulta,ValorNum
334,1,,,32000,5,"R$ 72.879,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,32000,001461-3,Flex,1,F,junho de 2026 ,6wtrjfl2mmcz,"segunda-feira, 1 de junho de 2026 00:07",72879.0
334,1,,,32000,5,"R$ 90.956,00",Fiat,ARGO DRIVE 1.0 6V Flex,32000,001494-0,Flex,1,F,junho de 2026 ,cfqr55zg6yycz,"segunda-feira, 1 de junho de 2026 00:07",90956.0
334,1,,,32000,5,"R$ 169.328,00",Fiat,Toro Freedom 1.3 T270 4x2 Flex Aut.,32000,001538-5,Flex,1,F,junho de 2026 ,jqvw0ztyctcz,"segunda-feira, 1 de junho de 2026 00:08",169328.0
334,1,,,32000,3,"R$ 209.801,00",Fiat,Scudo Cargo 1.5 16V Turbo Diesel,32000,001550-4,Diesel,1,D,junho de 2026 ,k79y6xkj62cb,"segunda-feira, 1 de junho de 2026 09:19",209801.0
334,1,,,32000,5,"R$ 114.053,00",Fiat,CRONOS DRIVE 1.3 8V Flex Aut.,32000,001554-7,Flex,1,F,junho de 2026 ,gm1tllw58scz,"segunda-feira, 1 de junho de 2026 09:19",114053.0
334,1,,,32000,3,"R$ 281.873,00",Fiat,Ducato Cargo 2.2 Diesel (E6),32000,001563-6,Diesel,1,D,junho de 2026 ,nztkrymzr6j1gy,"segunda-feira, 1 de junho de 2026 00:09",281873.0
334,1,,,32000,5,"R$ 119.912,00",Fiat,Fastback 1.0 200 Turbo Flex Aut,32000,001568-7,Flex,1,F,junho de 2026 ,gvxr73vj42j1hl,"segunda-feira, 1 de junho de 2026 00:09",119912.0
334,1,,,32000,5,"R$ 111.208,00",Fiat,Strada Endurance 1.3 Flex 8V CS Plus,32000,001569-5,Flex,1,F,junho de 2026 ,gjqdzbmvw6j1hl,"segunda-feira, 1 de junho de 2026 00:09",111208.0
334,1,,,32000,5,"R$ 123.364,00",Fiat,Fiorino Endurance 1.3 Flex 8V 2p,32000,001589-0,Flex,1,F,junho de 2026 ,gzy7th9dxdj1hl,"segunda-feira, 1 de junho de 2026 00:09",123364.0
334,1,,,32000,5,"R$ 118.705,00",Fiat,PULSE 1.0 Turbo 200  Flex Aut.,32000,001592-0,Flex,1,F,junho de 2026 ,gthw788vbnj1hl,"segunda-feira, 1 de junho de 2026 00:09",118705.0
334,1,,,32000,5,"R$ 172.802,00",Toyota,Corolla XEi 2.0 Flex 16V Aut.,32000,002111-3,Flex,1,F,junho de 2026 ,jvx5ctn65wcz,"segunda-feira, 1 de junho de 2026 00:09",172802.0
334,1,,,32000,3,"R$ 308.776,00",Toyota,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,32000,002142-3,Diesel,1,D,junho de 2026 ,p0cdwhlss8cb,"segunda-feira, 1 de junho de 2026 00:09",308776.0
334,1,,,32000,5,"R$ 190.960,00",Toyota,Corolla Cross XRE 2.0 16V Flex Aut.,32000,002203-9,Flex,1,F,junho de 2026 ,kj640gv7sscz,"segunda-feira, 1 de junho de 2026 00:10",190960.0
334,1,,,32000,5,"R$ 109.339,00",Toyota,YARIS XL 1.5 Flex 16V 5p Aut.,32000,002207-1,Flex,1,F,junho de 2026 ,ggjg175jw4cz,"segunda-feira, 1 de junho de 2026 00:10",109339.0
334,1,,,32000,3,"R$ 295.211,00",Ford,TRANSIT Furgão 2.0 Medio Turbo Diesel,32000,003487-8,Diesel,1,D,junho de 2026 ,phgcfqk1yyj1gy,"segunda-feira, 1 de junho de 2026 00:10",295211.0
334,1,,,32000,3,"R$ 250.550,00",Ford,Ranger XL 2.0 4x4 CD Diesel Mec. ,32000,003502-5,Diesel,1,D,junho de 2026 ,ms22dbh1s0j1gy,"segunda-feira, 1 de junho de 2026 00:10",250550.0
334,1,,,32000,5,"R$ 135.325,00",GM - Chevrolet,SPIN LT 1.8 8V Econo.Flex 5p Mec.,32000,004414-8,Flex,1,F,junho de 2026 ,hfzzyg2jbdcz,"segunda-feira, 1 de junho de 2026 00:10",135325.0
334,1,,,32000,5,"R$ 161.765,00",GM - Chevrolet,SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.,32000,004494-6,Flex,1,F,junho de 2026 ,jfz0cpg6l0cz,"segunda-feira, 1 de junho de 2026 00:10",161765.0
334,1,,,32000,5,"R$ 118.510,00",GM - Chevrolet,ONIX SEDAN Plus LT 1.0 12V TB Flex Aut.,32000,004501-2,Flex,1,F,junho de 2026 ,gs8tj2pk83cz,"segunda-feira, 1 de junho de 2026 00:10",118510.0
334,1,,,32000,5,"R$ 102.563,00",GM - Chevrolet,ONIX HATCH LT 1.0 12V Flex 5p Mec.,32000,004517-9,Flex,1,F,junho de 2026 ,f6k55d58gdcz,"segunda-feira, 1 de junho de 2026 00:11",102563.0
334,1,,,32000,5,"R$ 173.021,00",GM - Chevrolet,TRACKER Premier 1.2 Turbo 12V Flex Aut.,32000,004525-0,Flex,1,F,junho de 2026 ,jv534c0l85cz,"segunda-feira, 1 de junho de 2026 00:11",173021.0
334,1,,,32000,5,"R$ 155.423,00",GM - Chevrolet,MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.,32000,004541-1,Flex,1,F,junho de 2026 ,h6khg6b023j1hl,"segunda-feira, 1 de junho de 2026 00:11",155423.0
334,1,,,32000,3,"R$ 295.425,00",GM - Chevrolet,S10 Pick-Up WT 2.8 TDI 4x4 CD Diesel Aut,32000,004550-0,Diesel,1,D,junho de 2026 ,php4kmfgckj1gy,"segunda-feira, 1 de junho de 2026 00:11",295425.0
334,1,,,32000,3,"R$ 371.748,00",VW - VolksWagen,AMAROK Highline CD 3.0 4x4 TB Dies. Aut.,32000,005483-6,Diesel,1,D,junho de 2026 ,sc57yqsl0mcb,"segunda-feira, 1 de junho de 2026 09:19",371748.0
334,1,,,32000,5,"R$ 150.719,00",VW - VolksWagen,VIRTUS Highline 200 TSI 1.0 Flex 12V Aut,32000,005484-4,Flex,1,F,junho de 2026 ,h01h65j21tcz,"segunda-feira, 1 de junho de 2026 00:12",150719.0
334,1,,,32000,5,"R$ 162.680,00",VW - VolksWagen,T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.,32000,005509-3,Flex,1,F,junho de 2026 ,jg18b20jq9j1hl,"segunda-feira, 1 de junho de 2026 00:12",162680.0
334,1,,,32000,5,"R$ 154.023,00",VW - VolksWagen,Nivus Highline 1.0 200 TSI Flex Aut.,32000,005526-3,Flex,1,F,junho de 2026 ,h4xl00vm70cz,"segunda-feira, 1 de junho de 2026 00:12",154023.0
334,1,,,32000,5,"R$ 214.940,00",VW - VolksWagen,TAOS Highline 1.4 250 TSI Flex Aut.,32000,005528-0,Flex,1,F,junho de 2026 ,lgbrl8hjbmcz,"segunda-feira, 1 de junho de 2026 00:12",214940.0
334,1,,,32000,5,"R$ 126.138,00",VW - VolksWagen,Saveiro Robust 1.6 Total Flex 16V CD,32000,005537-9,Flex,1,F,junho de 2026 ,g262frxdw2j1hl,"segunda-feira, 1 de junho de 2026 00:13",126138.0
334,1,,,32000,5,"R$ 92.413,00",VW - VolksWagen,Polo Track 1.0 Flex 12V 5p,32000,005540-9,Flex,1,F,junho de 2026 ,cf8vr0kscwzcz,"segunda-feira, 1 de junho de 2026 00:13",92413.0
334,1,,,32000,5,"R$ 121.712,00",VW - VolksWagen,Tera 1.0 170 TSI Flex 12V 5p Mec.,32000,005554-9,Flex,1,F,junho de 2026 ,gx06d258ysj1hl,"segunda-feira, 1 de junho de 2026 00:13",121712.0
334,1,,,32000,1,"R$ 331.845,00",BMW,X1 SDRIVE 20i GP 2.0 TB Aut.,32000,009323-8,Gasolina,1,G,junho de 2026 ,qwdw0kd1f9j1f9,"segunda-feira, 1 de junho de 2026 00:13",331845.0
334,1,,,32000,5,"R$ 86.490,00",Citroën,C3 Live Pack 1.0 Flex 6V 5p Mec.,32000,011223-2,Flex,1,F,junho de 2026 ,cc1dx78p4btcz,"segunda-feira, 1 de junho de 2026 00:14",86490.0
334,1,,,32000,5,"R$ 97.520,00",Citroën,BASALT Feel 1.0 Flex 6V 5p Mec.,32000,011238-0,Flex,1,F,junho de 2026 ,ch6q0fppjd2cz,"segunda-feira, 1 de junho de 2026 00:14",97520.0
334,1,,,32000,5,"R$ 118.761,00",Honda,CITY Sedan LX 1.5 Flex 16V 4p Aut.,32000,014059-7,Flex,1,F,junho de 2026 ,gtkycb50y9cz,"segunda-feira, 1 de junho de 2026 00:14",118761.0
334,1,,,32000,5,"R$ 150.250,00",Honda,WR-V EX 1.5 Flexone 16V 5p Aut.,32000,014094-5,Flex,1,F,junho de 2026 ,h0hgr8hhjycz,"segunda-feira, 1 de junho de 2026 00:14",150250.0
334,1,,,32000,5,"R$ 201.827,00",Honda,HR-V Advance 1.5  Flex TB 16V 5p Aut.,32000,014111-9,Flex,1,F,junho de 2026 ,kyy4glfql7j1hl,"segunda-feira, 1 de junho de 2026 00:14",201827.0
334,1,,,32000,5,"R$ 121.588,00",Honda,CITY Hatchback LX 1.5 Flex 16V Aut.,32000,014116-0,Flex,1,F,junho de 2026 ,gxwppvf6n5j1hl,"segunda-feira, 1 de junho de 2026 00:14",121588.0
334,1,,,32000,5,"R$ 144.025,00",Hyundai,Creta Comfort 1.0 TB 12V Flex Aut.,32000,015200-5,Flex,1,F,junho de 2026 ,hr56qkd98ccz,"segunda-feira, 1 de junho de 2026 00:14",144025.0
334,1,,,32000,5,"R$ 91.462,00",Hyundai,HB20S Comfort Plus 1.0 Flex 12V Mec.,32000,015239-0,Flex,1,F,junho de 2026 ,cfxp3kntvj0cz,"segunda-feira, 1 de junho de 2026 00:15",91462.0
334,1,,,32000,5,"R$ 88.998,00",Hyundai,HB20 Comfort Plus 1.0 Flex 12V Mec.,32000,015245-5,Flex,1,F,junho de 2026 ,cdzth9f1g3vcz,"segunda-feira, 1 de junho de 2026 00:15",88998.0
334,1,,,32000,5,"R$ 194.938,00",Jeep,COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.,32000,017071-2,Flex,1,F,junho de 2026 ,kpwq7rnhrjcz,"segunda-feira, 1 de junho de 2026 00:15",194938.0
334,1,,,32000,5,"R$ 249.374,00",Jeep,Commander Limited T270 1.3 TB Flex Aut.,32000,017081-0,Flex,1,F,junho de 2026 ,mrqbbb1f29cz,"segunda-feira, 1 de junho de 2026 00:15",249374.0
334,1,,,32000,5,"R$ 121.527,00",Jeep,Renegade Sport T270 1.3 TB 4x2 Flex Aut.,32000,017085-2,Flex,1,F,junho de 2026 ,gxtgy5tzkgcz,"segunda-feira, 1 de junho de 2026 00:15",121527.0
334,1,,,32000,3,"R$ 309.230,00",Mitsubishi,Triton HPE 2.4 CD 4x4 TB Diesel Aut.,32000,022213-5,Diesel,1,D,junho de 2026 ,p0wxffrl2vj1gy,"segunda-feira, 1 de junho de 2026 00:16",309230.0
334,1,,,32000,3,"R$ 254.825,00",Nissan,Frontier ATTAC.CD 4x4 2.3 Bi-TB Die. Aut,32000,023160-6,Diesel,1,D,junho de 2026 ,my3f8pcs0ccb,"segunda-feira, 1 de junho de 2026 00:16",254825.0
334,1,,,32000,5,"R$ 143.884,00",Nissan,VERSA Exclusive 1.6 16V Flex Aut.,32000,023174-6,Flex,1,F,junho de 2026 ,hr02vht1f8cz,"segunda-feira, 1 de junho de 2026 00:16",143884.0
334,1,,,32000,1,"R$ 170.577,00",Nissan,Sentra Advance 2.0 16V Aut.,32000,023187-8,Gasolina,1,G,junho de 2026 ,jr99btmbldj1f9,"segunda-feira, 1 de junho de 2026 00:16",170577.0
334,1,,,32000,5,"R$ 184.956,00",Nissan,KICKS Exclusive 1.0 Turbo Flex Aut.,32000,023196-7,Flex,1,F,junho de 2026 ,j95xy38t68j1hl,"segunda-feira, 1 de junho de 2026 00:16",184956.0
334,1,,,32000,3,"R$ 195.429,00",Peugeot,Expert Cargo 1.5 Turbo Diesel,32000,024260-8,Diesel,1,D,junho de 2026 ,kqglg3k6xccb,"segunda-feira, 1 de junho de 2026 00:16",195429.0
334,1,,,32000,5,"R$ 97.451,00",Peugeot,208 Style 1.0 Flex 6V 5p Mec.,32000,024265-9,Flex,1,F,junho de 2026 ,ch5xxzpk5hrcz,"segunda-feira, 1 de junho de 2026 00:16",97451.0
