snapshot_date;id;marcaId;marcaDescricao;modeloFamiliaId;modeloFamiliaDescricao;modeloId;modeloDescricao;modeloDescricaoReduzida;versaoId;versaoDescricao;corId;corDescricao;tipoTransmissaoId;categoriaId;categoriaDescricao;tipoTransmissaoDescricao;tipoCombustivelId;tipoCombustivelDescricao;anoModelo;anoFabricacao;odometro;preco;precoDe;desconto;cidadeId;cidadeDescricao;siglaEstado;siglaLoja;fotoUrl;pdpUrl;temFoto360;selo;maisProcurado;origem;selos;premium;blindado;type;brand;model;version_raw;manufacture_year;model_year;price;fuel;transmission;version;_brand_norm;_model_norm;_version_norm;fipe_brand;fipe_model;fipe_code;match_score;match_source;first_seen;last_seen;match_accepted
2025-10-15;270512;10;HYUNDAI;30;HB20;3163;HB20 LIMITED PLUS FLEX 1.0;LIMITED PLUS FLEX 1.0 MANUAL;1;LONGITUDE;449;BRANCO ATLAS;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;44848;77290;;;5276;RIBEIRÃO PRETO;SP;VCRBT;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270512/hyundai-hb20-limited-plus-flex-10-2024-branco-manual-seminovo-270512-59914ca3-8ddf-4d70-bbbe-f3b329f25f51-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-limited-plus-flex-10-manual-270512;;True;;1;[];;;hatch;hyundai;hb20;hb20 limited plus flex 1.0;2023;2024;77290;flex;mec.;HB20 LIMITED PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 limited plus flex 1.0 mec;hyundai;hb20 limited plus 1.0 flex 12v mec.;015235-8;0.9333;contains;2025-12-19;2025-12-19;1
2025-10-15;270574;7;CHEVROLET;4;ONIX;3661;ONIX LT 1.0 12V FLEX 4P C/AR;LT 1.0 12V FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;46947;73990;;;4466;BRUSQUE;SC;VCBRQ;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270574/general-motors-onix-lt-10-12v-flex-4p-car-2024-branco-manual-seminovo-270574-5850d617-f509-4a35-b5ae-0f9b3abfb15f-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-flex-manual-270574;;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2023;2024;73990;flex;mec.;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.;chevrolet;onix;onix hatch lt 1.0 12v flex mec;gm - chevrolet;onix hatch lt 1.0 12v flex 5p mec.;004517-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;270624;7;CHEVROLET;4;ONIX;3661;ONIX LT 1.0 12V FLEX 4P C/AR;LT 1.0 12V FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;36947;74790;;;3289;CURITIBA;PR;VCCTR;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270624/general-motors-onix-lt-10-12v-flex-4p-car-2024-branco-manual-seminovo-270624-d973213e-1d56-46af-9530-35b710f1251e-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-flex-manual-270624;True;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2023;2024;74790;flex;mec.;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.;chevrolet;onix;onix hatch lt 1.0 12v flex mec;gm - chevrolet;onix hatch lt 1.0 12v flex 5p mec.;004517-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;270671;10;HYUNDAI;30;HB20;4538;HB20 SENSE 1.0 12V FLEX 4P C/AR;SENSE 1.0 12V FLEX MANUAL;1;LONGITUDE;4;BRANCO;2;10;HATCH;MANUAL;18;ÁLC/GASOL;2024;2023;42174;67490;;;3661;RIO DE JANEIRO;RJ;VCRIO;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270671/hyundai-hb20-sense-10-12v-flex-4p-car-2024-branco-manual-seminovo-270671-85e5076d-8b15-4d35-88a4-8c53122c1a6f-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-sense-10-12v-flex-manual-270671;True;;;3;[];;;hatch;hyundai;hb20;hb20 sense 1.0 12v flex 4p c/ar;2023;2024;67490;flex;mec.;HB20 SENSE 1.0 12V FLEX 4P C/AR flex mec.;hyundai;hb20;hb20 sense 1.0 12v flex mec;hyundai;hb20 sense 1.0 flex 12v mec.;015165-3;0.9259;contains;2025-12-19;2025-12-19;1
2025-10-15;270584;7;CHEVROLET;4;ONIX;3661;ONIX LT 1.0 12V FLEX 4P C/AR;LT 1.0 12V FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;25666;76590;;;5176;OSASCO;SP;VCOSC;https://cdn-site-seminovos.localiza.com/site/anuncio/270584/general-motors-onix-lt-10-2024-branco-mecanico-seminovo-270584-e104428e-3573-4a90-ae98-afbeff434938-1-thumb.jpg;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-flex-manual-270584;True;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2023;2024;76590;flex;mec.;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.;chevrolet;onix;onix hatch lt 1.0 12v flex mec;gm - chevrolet;onix hatch lt 1.0 12v flex 5p mec.;004517-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;270590;2;VOLKSWAGEN;17;T-CROSS;4080;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO;HIGHLINE 1.4 250 TSI 16V TOTAL FLEX AUTOMATICO;1;LONGITUDE;243;AZUL NORWAY;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2024;2023;17822;143890;;;5351;SÃO PAULO;SP;VCNAU;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270590/volkswagen-tcross-highline-14-250-tsi-16v-total-flex-4p-car--automtico-2024-azul-automatico-seminovo-270590-b7aee9d1-fb86-43ce-97b1-daeddb3116dd-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-t-cross-highline-14-250-tsi-16v-total-flex-automatico-270590;True;True;;1;[];;;suv;volkswagen;t-cross;t-cross highline 1.4 250 tsi 16v total flex 4p c/ar - automático;2023;2024;143890;flex;aut.;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;t cross;t cross highline 1.4 250 tsi 16v total flex aut;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8619;contains;2025-12-19;2025-12-19;1
2025-10-15;270638;2;VOLKSWAGEN;17;T-CROSS;4072;T-CROSS 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO;1.0 200 TSI 12V TOTAL FLEX AUTOMATICO;1;LONGITUDE;1338;PRETO NINJA;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2024;2023;21808;117690;;;874;SERRA;ES;VCSER;https://cdn-site-seminovos.localiza.com/site/anuncio/270638/volkswagen-tcross-10-2024-preto-automatico-seminovo-270638-459d15f9-f501-4491-9e15-e1658235e184-1-thumb.jpg;https://seminovos.localiza.com/detalhes-carro/volkswagen-t-cross-10-200-tsi-12v-total-flex-automatico-270638;True;True;;1;[];;;suv;volkswagen;t-cross;t-cross 1.0 200 tsi 12v total flex 4p c/ar - automático;2023;2024;117690;flex;aut.;T-CROSS 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;t cross;t cross 1.0 200 tsi 12v total flex aut;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8316;contains;2025-12-19;2025-12-19;1
2025-10-15;270735;3;FIAT;14;MOBI;3967;MOBI LIKE 1.0 8V FLEX 4P C/AR;LIKE 1.0 8V FLEX MANUAL;1;LONGITUDE;4;BRANCO;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;28028;63290;;;2918;RECIFE;PE;VCCAX;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270735/fiat-mobi-like-10-8v-flex-4p-car-2024-branco-manual-seminovo-270735-b82f4c5c-6871-42aa-ac88-123bb011fbe3-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-like-10-8v-flex-manual-270735;True;True;;1;[];;;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;63290;flex;mec.;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi like 1.0 8v flex mec;fiat;mobi like 1.0 fire flex 5p.;001461-3;0.7283;contains;2025-12-19;2025-12-19;1
2025-10-15;270778;3;FIAT;14;MOBI;3967;MOBI LIKE 1.0 8V FLEX 4P C/AR;LIKE 1.0 8V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;47615;56590;;;3643;NOVA IGUAÇU;RJ;VCNIG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270778/fiat-mobi-like-10-8v-flex-4p-car-2024-branco-manual-seminovo-270778-d5f5b289-7121-44b7-b4a9-c687cad93632-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-like-10-8v-flex-manual-270778;True;True;;1;[];;;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;56590;flex;mec.;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi like 1.0 8v flex mec;fiat;mobi like 1.0 fire flex 5p.;001461-3;0.7283;contains;2025-12-19;2025-12-19;1
2025-10-15;270801;10;HYUNDAI;30;HB20;3147;HB20 COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;1095;PRATA BRISK;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;40849;71790;;;4555;JOINVILLE;SC;VCJOI;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270801/hyundai-hb20-comfort-plus-flex-10-2024-prata-manual-seminovo-270801-6f41ea42-c7a4-472b-a294-0868cc1fcb3f-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-comfort-plus-flex-10-manual-270801;;True;;1;[];;;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;71790;flex;mec.;HB20 COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 comfortline plus flex 1.0 mec;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-12-19;2025-12-19;1
2025-10-15;270803;2;VOLKSWAGEN;41;POLO;4837;POLO TRACK 1.0 12V FLEX 4P C/AR - SM;TRACK 1.0 12V FLEX - SM MANUAL;1;LONGITUDE;470;BRANCO CRISTAL;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2024;46316;70490;70590.0;100.0;3661;RIO DE JANEIRO;RJ;VCRJB;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270803/volkswagen-polo-track-10-12v-flex-4p-car--sm-2024-branco-manual-seminovo-270803-e0292bba-f0d0-4d0a-b473-8804d3c5f7ac-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-polo-track-10-12v-flex-sm-manual-270803;True;True;;1;[];;;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar - sm;2024;2024;70490;flex;mec.;POLO TRACK 1.0 12V FLEX 4P C/AR - SM flex mec.;volkswagen;polo;polo track 1.0 12v flex sm mec;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.7702;contains;2025-12-19;2025-12-19;1
2025-10-15;270804;4;JEEP;1;RENEGADE;3353;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;LONGITUDE 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;1090;PRATA BILLET;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2024;2024;10307;135590;;;3289;CURITIBA;PR;VCCPA;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270804/jeep-renegade-longitude-13-16v-turbo-270-flex-4p-car--automtico-2024-prata-automatico-seminovo-270804-401fe88c-8617-4504-9e61-16eed6733650-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-renegade-longitude-13-16v-turbo-270-flex-automatico-270804;True;True;;1;[];;;suv;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex 4p c/ar - automático;2024;2024;135590;flex;aut.;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex aut;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8292;contains;2025-12-19;2025-12-19;1
2025-10-15;270805;10;HYUNDAI;30;HB20;3147;HB20 COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;1095;PRATA BRISK;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;37477;72090;;;4555;JOINVILLE;SC;VCJOI;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270805/hyundai-hb20-comfort-plus-flex-10-2024-prata-manual-seminovo-270805-7ab8a5c2-bd4f-46df-800d-3df1aa7fe372-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-comfort-plus-flex-10-manual-270805;;True;;1;[];;;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;72090;flex;mec.;HB20 COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 comfortline plus flex 1.0 mec;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-12-19;2025-12-19;1
2025-10-15;270807;3;FIAT;14;MOBI;3967;MOBI LIKE 1.0 8V FLEX 4P C/AR;LIKE 1.0 8V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;30540;58990;;;3289;CURITIBA;PR;VCCPA;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270807/fiat-mobi-like-10-8v-flex-4p-car-2024-branco-manual-seminovo-270807-298bf012-ccd0-427c-b21c-1e67ea277fc7-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-like-10-8v-flex-manual-270807;True;True;;1;[];;;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;58990;flex;mec.;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi like 1.0 8v flex mec;fiat;mobi like 1.0 fire flex 5p.;001461-3;0.7283;contains;2025-12-19;2025-12-19;1
2025-10-15;270871;3;FIAT;14;MOBI;3967;MOBI LIKE 1.0 8V FLEX 4P C/AR;LIKE 1.0 8V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;40936;56990;;;3643;NOVA IGUAÇU;RJ;VCNIG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270871/fiat-mobi-like-10-8v-flex-4p-car-2024-branco-manual-seminovo-270871-3d71a100-bda7-4bc7-9e5e-230745b5c99b-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-like-10-8v-flex-manual-270871;True;True;;1;[];;;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;56990;flex;mec.;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi like 1.0 8v flex mec;fiat;mobi like 1.0 fire flex 5p.;001461-3;0.7283;contains;2025-12-19;2025-12-19;1
2025-10-15;270889;7;CHEVROLET;38;SPIN;4786;SPIN PREMIER 7L 1.8 8V ECONOFLEX 4P C/AR - AUTOMÁTICO;PREMIER 7L 1.8 8V ECONOFLEX AUTOMATICO;1;LONGITUDE;530;BRANCO SUMMIT;8;12;MINIVAN;AUTOMATICO;4;GASOLINA/ETANOL;2024;2023;47580;104590;;;3471;PONTA GROSSA;PR;VCPTG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270889/general-motors-spin-premier-7l-18-8v-econoflex-4p-car--automtico-2024-branco-automatico-seminovo-270889-2f63361e-225f-4ee3-93c3-754a3e7d1724-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-spin-premier-7l-18-8v-econoflex-automatico-270889;True;True;;1;[];;;minivan;chevrolet;spin;spin premier 7l 1.8 8v econoflex 4p c/ar - automático;2023;2024;104590;flex;aut.;SPIN PREMIER 7L 1.8 8V ECONOFLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;spin;spin premier 1.8 8v econoflex aut flex;gm - chevrolet;spin premier 1.8 8v econo.flex 5p aut.;004494-6;0.8655;contains;2025-12-19;2025-12-19;1
2025-10-15;270916;3;FIAT;8;ARGO;3860;ARGO DRIVE 1.0 6V FLEX 4P C/AR;DRIVE 1.0 6V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2024;44742;70290;;;3471;PONTA GROSSA;PR;VCPGS;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270916/fiat-argo-drive-10-6v-flex-4p-car-2024-branco-manual-seminovo-270916-9ebddb0a-5858-42bd-82f7-fe81ea34b07e-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-argo-drive-10-6v-flex-manual-270916;True;True;;1;[];;;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2024;70290;flex;mec.;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.;fiat;argo;argo drive 1.0 6v flex mec;fiat;argo drive 1.0 6v flex;001494-0;0.8977;contains;2025-12-19;2025-12-19;1
2025-10-15;270929;4;JEEP;1;RENEGADE;3353;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;LONGITUDE 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;670;CINZA GRANITE;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2024;2024;45400;113690;;;2387;RONDONÓPOLIS;MT;VCRDP;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270929/jeep-renegade-longitude-13-16v-turbo-270-flex-4p-car--automtico-2024-cinza-automatico-seminovo-270929-2a4e82b2-ae67-48df-9774-a936fa3068de-3-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-renegade-longitude-13-16v-turbo-270-flex-automatico-270929;;True;;1;[];;;suv;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex 4p c/ar - automático;2024;2024;113690;flex;aut.;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex aut;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8292;contains;2025-12-19;2025-12-19;1
2025-10-15;270687;3;FIAT;14;MOBI;3972;MOBI TREKKING 1.0 8V FLEX 4P C/AR;TREKKING 1.0 8V FLEX MANUAL;1;LONGITUDE;1086;PRATA BARI;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;47813;62990;;;5351;SÃO PAULO;SP;VCLIT;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270687/fiat-mobi-trekking-10-8v-flex-4p-car-2024-prata-manual-seminovo-270687-dd156cb1-a698-4179-82ac-7df8e6db1159-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-trekking-10-8v-flex-manual-270687;True;True;;1;[];;;hatch;fiat;mobi;mobi trekking 1.0 8v flex 4p c/ar;2023;2024;62990;flex;mec.;MOBI TREKKING 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi trekking 1.0 8v flex mec;fiat;mobi trekking 1.0 flex 5p.;001536-9;0.8047;contains;2025-12-19;2025-12-19;1
2025-10-15;270732;2;VOLKSWAGEN;41;POLO;4837;POLO TRACK 1.0 12V FLEX 4P C/AR - SM;TRACK 1.0 12V FLEX - SM MANUAL;1;LONGITUDE;470;BRANCO CRISTAL;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2024;42688;72290;;;5351;SÃO PAULO;SP;VCCTN;https://cdn-site-seminovos.localiza.com/site/anuncio/270732/volkswagen-polo-track-10-2024-branco-mecanico-seminovo-270732-ed7325c9-6e5d-40f8-94f9-9420d0b3e1c9-1-thumb.jpg;https://seminovos.localiza.com/detalhes-carro/volkswagen-polo-track-10-12v-flex-sm-manual-270732;True;True;;1;[];;;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar - sm;2024;2024;72290;flex;mec.;POLO TRACK 1.0 12V FLEX 4P C/AR - SM flex mec.;volkswagen;polo;polo track 1.0 12v flex sm mec;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.7702;contains;2025-12-19;2025-12-19;1
2025-10-15;270743;3;FIAT;14;MOBI;3972;MOBI TREKKING 1.0 8V FLEX 4P C/AR;TREKKING 1.0 8V FLEX MANUAL;1;LONGITUDE;1086;PRATA BARI;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;41190;63390;;;5351;SÃO PAULO;SP;VCRJF;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270743/fiat-mobi-trekking-10-8v-flex-4p-car-2024-prata-manual-seminovo-270743-8433fc56-28ca-4ef3-81ae-75afcd84aca6-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-trekking-10-8v-flex-manual-270743;True;True;;1;[];;;hatch;fiat;mobi;mobi trekking 1.0 8v flex 4p c/ar;2023;2024;63390;flex;mec.;MOBI TREKKING 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi trekking 1.0 8v flex mec;fiat;mobi trekking 1.0 flex 5p.;001536-9;0.8047;contains;2025-12-19;2025-12-19;1
2025-10-15;270760;10;HYUNDAI;30;HB20;3116;HB20 SENSE PLUS FLEX 1.0;SENSE PLUS FLEX 1.0 MANUAL;1;LONGITUDE;799;CINZA SILK;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;20100;73890;;;5351;SÃO PAULO;SP;VCSAO;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270760/hyundai-hb20-sense-plus-flex-10-2024-cinza-manual-seminovo-270760-a40599ae-421c-443d-a8d9-511ac6528e86-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-sense-plus-flex-10-manual-270760;True;True;;1;[];;;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2023;2024;73890;flex;mec.;HB20 SENSE PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 sense plus flex 1.0 mec;hyundai;hb20 sense plus 1.0 flex 12v mec.;015234-0;0.9286;contains;2025-12-19;2025-12-19;1
2025-10-15;270762;2;VOLKSWAGEN;17;T-CROSS;4080;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO;HIGHLINE 1.4 250 TSI 16V TOTAL FLEX AUTOMATICO;1;LONGITUDE;770;CINZA PLATINUM;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2024;2024;18698;143390;;;5176;OSASCO;SP;VCOSC;https://cdn-site-seminovos.localiza.com/site/anuncio/270762/volkswagen-tcross-highline-14-2024-cinza-automatico-seminovo-270762-b403f15d-804d-4b39-9a5d-3fe5c21836b3-1-thumb.jpg;https://seminovos.localiza.com/detalhes-carro/volkswagen-t-cross-highline-14-250-tsi-16v-total-flex-automatico-270762;True;True;;1;[];;;suv;volkswagen;t-cross;t-cross highline 1.4 250 tsi 16v total flex 4p c/ar - automático;2024;2024;143390;flex;aut.;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;t cross;t cross highline 1.4 250 tsi 16v total flex aut;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8619;contains;2025-12-19;2025-12-19;1
2025-10-15;270768;2;VOLKSWAGEN;33;NIVUS;4627;NIVUS HIGHLINE 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO;HIGHLINE 1.0 200 TSI 12V TOTAL FLEX AUTOMATICO;1;LONGITUDE;1723;VERMELHO SUNSET COM TETO PRETO NINJA;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2024;2023;25239;128790;;;5222;PIRACICABA;SP;VCPRC;https://cdn-site-seminovos.localiza.com/site/anuncio/270768/volkswagen-nivus-highline-10-2024-vermelho-automatico-seminovo-270768-bb9586bf-d821-4307-9dfe-5878cf418812-1-thumb.jpg;https://seminovos.localiza.com/detalhes-carro/volkswagen-nivus-highline-10-200-tsi-12v-total-flex-automatico-270768;True;True;;1;[];;;suv;volkswagen;nivus;nivus highline 1.0 200 tsi 12v total flex 4p c/ar - automático;2023;2024;128790;flex;aut.;NIVUS HIGHLINE 1.0 200 TSI 12V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;nivus;nivus highline 1.0 200 tsi 12v total flex aut;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8556;contains;2025-12-19;2025-12-19;1
2025-10-15;270777;3;FIAT;14;MOBI;3967;MOBI LIKE 1.0 8V FLEX 4P C/AR;LIKE 1.0 8V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;41292;58690;;;5351;SÃO PAULO;SP;VCLIT;https://cdn-site-seminovos.localiza.com/site/anuncio/270777/fiat-mobi-like-10-2024-branco-mecanico-seminovo-270777-b79f58f8-1f17-4953-96d2-0104b4ade67c-1-thumb.jpg;https://seminovos.localiza.com/detalhes-carro/fiat-mobi-like-10-8v-flex-manual-270777;True;True;;1;[];;;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2023;2024;58690;flex;mec.;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.;fiat;mobi;mobi like 1.0 8v flex mec;fiat;mobi like 1.0 fire flex 5p.;001461-3;0.7283;contains;2025-12-19;2025-12-19;1
2025-10-15;270782;10;HYUNDAI;30;HB20;3147;HB20 COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;799;CINZA SILK;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2024;2023;46676;71290;;;4555;JOINVILLE;SC;VCJOI;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/270782/hyundai-hb20-comfort-plus-flex-10-2024-cinza-manual-seminovo-270782-83df30a9-4d7d-4f6c-832e-2df7a749e3f1-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-comfort-plus-flex-10-manual-270782;True;True;;1;[];;;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2023;2024;71290;flex;mec.;HB20 COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 comfortline plus flex 1.0 mec;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-12-19;2025-12-19;1
